pitch_uid,game_year,game_date,plate_x,plate_z,zone,pitch_type,p_throws,type,is_bip,events,description
745596-31-6,2024,2024-04-12,-1.06,2.36,13.0,FF,L,B,False,,ball
745596-31-5,2024,2024-04-12,0.51,3.54,3.0,SI,L,S,False,,foul
745596-31-4,2024,2024-04-12,0.79,4.4,12.0,SI,L,B,False,,ball
745596-31-3,2024,2024-04-12,-0.78,2.11,7.0,CU,L,S,False,,foul
745596-31-2,2024,2024-04-12,0.01,1.94,8.0,CU,L,S,False,,called_strike
745596-31-1,2024,2024-04-12,-1.2,1.71,13.0,CU,L,B,False,,ball
745596-68-5,2024,2024-04-12,1.13,2.36,14.0,SI,L,X,True,single,hit_into_play
745596-68-4,2024,2024-04-12,0.67,1.27,14.0,CH,L,B,False,,ball
745596-68-3,2024,2024-04-12,0.07,1.43,14.0,CH,L,S,False,,foul
745596-68-2,2024,2024-04-12,0.66,1.86,9.0,SI,L,S,False,,called_strike
745596-68-1,2024,2024-04-12,-0.64,0.87,13.0,SI,L,B,False,,ball
745596-46-3,2024,2024-04-12,0.64,1.91,9.0,SL,L,X,True,field_out,hit_into_play
745596-46-2,2024,2024-04-12,0.01,2.92,5.0,SL,L,S,False,,foul
745596-46-1,2024,2024-04-12,0.07,1.27,14.0,SL,L,S,False,,swinging_strike
745596-5-2,2024,2024-04-12,0.11,3.15,2.0,SI,L,X,True,grounded_into_double_play,hit_into_play
745596-5-1,2024,2024-04-12,-0.9,2.03,13.0,CU,L,B,False,,ball
745601-42-1,2024,2024-04-11,0.08,2.53,5.0,FF,R,X,True,field_out,hit_into_play
745601-22-4,2024,2024-04-11,-0.1,1.07,13.0,SL,R,S,False,strikeout,swinging_strike
745601-22-3,2024,2024-04-11,0.13,2.88,5.0,SL,R,S,False,,called_strike
745601-22-2,2024,2024-04-11,1.69,1.07,14.0,FF,R,B,False,,ball
745601-22-1,2024,2024-04-11,0.15,2.85,5.0,FF,R,S,False,,called_strike
745601-6-1,2024,2024-04-11,1.11,2.87,12.0,FF,R,X,True,single,hit_into_play
745601-59-2,2024,2024-04-11,0.76,1.97,9.0,FF,R,X,True,field_out,hit_into_play
745601-59-1,2024,2024-04-11,1.14,1.08,14.0,SL,R,S,False,,swinging_strike
745196-36-8,2024,2024-04-10,0.36,0.99,14.0,FC,R,B,False,walk,ball
745196-36-7,2024,2024-04-10,0.19,1.46,14.0,FC,R,S,False,,foul
745196-36-6,2024,2024-04-10,1.06,1.3,14.0,FF,R,B,False,,ball
745196-36-5,2024,2024-04-10,-0.2,3.12,2.0,FF,R,S,False,,foul
745196-36-4,2024,2024-04-10,0.1,2.71,5.0,SI,R,S,False,,foul
745196-36-3,2024,2024-04-10,0.03,3.64,12.0,SI,R,B,False,,ball
745196-36-2,2024,2024-04-10,1.81,1.58,14.0,FC,R,B,False,,ball
745196-36-1,2024,2024-04-10,-0.32,2.1,7.0,FC,R,S,False,,called_strike
745196-64-5,2024,2024-04-10,0.61,3.85,12.0,FF,L,S,False,strikeout,swinging_strike
745196-64-4,2024,2024-04-10,0.21,1.48,14.0,FO,L,S,False,,foul
745196-64-3,2024,2024-04-10,1.29,5.77,12.0,CU,L,B,False,,ball
745196-64-2,2024,2024-04-10,0.32,1.42,14.0,FO,L,S,False,,foul
745196-64-1,2024,2024-04-10,-0.31,3.69,1.0,CU,L,B,False,,ball
745196-19-5,2024,2024-04-10,1.7,1.43,14.0,SI,R,B,False,walk,ball
745196-19-4,2024,2024-04-10,0.95,0.64,14.0,FF,R,B,False,,ball
745196-19-3,2024,2024-04-10,1.99,1.37,14.0,FF,R,B,False,,ball
745196-19-2,2024,2024-04-10,1.34,2.0,14.0,FF,R,B,False,,ball
745196-19-1,2024,2024-04-10,0.25,2.59,5.0,FC,R,S,False,,called_strike
745196-48-3,2024,2024-04-10,-0.68,2.53,4.0,FF,L,S,False,strikeout,called_strike
745196-48-2,2024,2024-04-10,-0.33,2.03,7.0,FO,L,S,False,,called_strike
745196-48-1,2024,2024-04-10,0.41,1.62,9.0,CU,L,S,False,,foul
745196-2-4,2024,2024-04-10,0.55,2.03,9.0,FC,R,S,False,strikeout,swinging_strike
745196-2-3,2024,2024-04-10,1.37,1.64,14.0,FC,R,B,False,,ball
745196-2-2,2024,2024-04-10,0.62,1.79,9.0,FC,R,S,False,,foul
745196-2-1,2024,2024-04-10,-0.11,2.27,8.0,SI,R,S,False,,called_strike
745195-22-2,2024,2024-04-09,0.95,2.58,14.0,FC,R,X,True,single,hit_into_play
745195-22-1,2024,2024-04-09,1.59,1.83,14.0,CU,R,B,False,,ball
745195-57-6,2024,2024-04-09,-0.01,1.69,8.0,CH,L,X,True,single,hit_into_play
745195-57-5,2024,2024-04-09,-0.83,3.39,1.0,FF,L,S,False,,foul
745195-57-4,2024,2024-04-09,-0.97,4.07,11.0,FF,L,B,False,,ball
745195-57-3,2024,2024-04-09,0.76,1.06,14.0,CH,L,B,False,,ball
745195-57-2,2024,2024-04-09,-0.2,1.67,8.0,CH,L,S,False,,swinging_strike
745195-57-1,2024,2024-04-09,-0.23,2.09,8.0,CH,L,S,False,,foul
745195-40-6,2024,2024-04-09,-1.19,1.15,13.0,FC,L,B,False,walk,ball
745195-40-5,2024,2024-04-09,0.59,2.94,6.0,SI,L,S,False,,foul
745195-40-4,2024,2024-04-09,-1.42,0.8,13.0,CU,L,B,False,,blocked_ball
745195-40-3,2024,2024-04-09,-0.12,2.76,5.0,FC,L,S,False,,foul
745195-40-2,2024,2024-04-09,-1.44,-1.19,13.0,CH,L,B,False,,ball
745195-2-1,2024,2024-04-09,-0.06,3.18,2.0,FF,R,X,True,field_out,hit_into_play
745195-40-1,2024,2024-04-09,-2.6,-0.98,13.0,CU,L,B,False,,blocked_ball
745194-35-1,2024,2024-04-08,-0.39,2.39,4.0,SI,R,X,True,single,hit_into_play
745194-19-6,2024,2024-04-08,0.87,2.56,14.0,CU,R,X,True,single,hit_into_play
745194-19-5,2024,2024-04-08,-0.14,3.55,2.0,SI,R,S,False,,foul
745194-19-4,2024,2024-04-08,1.57,1.4,14.0,ST,R,B,False,,ball
745194-19-3,2024,2024-04-08,-0.73,2.46,4.0,SI,R,S,False,,foul
745194-19-2,2024,2024-04-08,0.54,3.03,3.0,SL,R,S,False,,called_strike
745194-19-1,2024,2024-04-08,1.11,1.59,14.0,CU,R,B,False,,ball
745194-55-6,2024,2024-04-08,0.21,2.52,5.0,FC,L,X,True,single,hit_into_play
745194-55-5,2024,2024-04-08,-1.05,-0.03,13.0,CU,L,B,False,,ball
745194-74-5,2024,2024-04-08,0.26,2.67,5.0,FF,R,X,True,field_out,hit_into_play
745194-55-4,2024,2024-04-08,2.3,3.49,12.0,FF,L,B,False,,ball
745194-74-4,2024,2024-04-08,1.64,0.04,14.0,SL,R,B,False,,blocked_ball
745194-2-3,2024,2024-04-08,0.65,2.47,6.0,SL,R,X,True,field_out,hit_into_play
745194-55-3,2024,2024-04-08,-0.13,2.14,8.0,FC,L,S,False,,foul
745194-2-2,2024,2024-04-08,0.06,3.52,2.0,SL,R,B,False,,ball
745194-74-3,2024,2024-04-08,1.22,0.83,14.0,SL,R,B,False,,ball
745194-55-2,2024,2024-04-08,0.58,3.23,3.0,CU,L,S,False,,called_strike
745194-2-1,2024,2024-04-08,-0.35,2.39,4.0,SI,R,S,False,,called_strike
745194-55-1,2024,2024-04-08,1.87,5.54,12.0,CU,L,B,False,,ball
745194-74-2,2024,2024-04-08,0.04,1.24,14.0,SL,R,S,False,,swinging_strike
745194-74-1,2024,2024-04-08,-0.48,3.3,1.0,SL,R,S,False,,called_strike
744871-46-5,2024,2024-04-07,0.35,3.64,12.0,FF,L,S,False,strikeout,swinging_strike
744871-46-4,2024,2024-04-07,-0.14,3.32,2.0,FF,L,S,False,,foul
744871-46-3,2024,2024-04-07,-0.82,-0.63,13.0,CU,L,B,False,,ball
744871-46-2,2024,2024-04-07,0.66,2.46,6.0,FF,L,S,False,,foul
744871-46-1,2024,2024-04-07,0.06,1.13,14.0,CH,L,S,False,,foul
744871-39-1,2024,2024-04-07,1.76,2.92,12.0,CH,L,B,False,truncated_pa,ball
744871-22-5,2024,2024-04-07,-0.78,2.78,4.0,SL,L,S,False,strikeout,swinging_strike
744871-22-4,2024,2024-04-07,0.88,2.61,12.0,CH,L,S,False,,called_strike
744871-22-3,2024,2024-04-07,0.34,3.65,3.0,CH,L,B,False,,ball
744871-22-2,2024,2024-04-07,0.83,2.54,14.0,FF,L,S,False,,foul
744871-22-1,2024,2024-04-07,0.82,1.35,14.0,CU,L,B,False,,ball
744871-2-7,2024,2024-04-07,0.57,3.73,12.0,FF,L,S,False,strikeout,swinging_strike
744871-2-6,2024,2024-04-07,1.31,2.63,12.0,FF,L,B,False,,ball
744871-2-5,2024,2024-04-07,1.6,5.27,12.0,CH,L,B,False,,ball
744871-2-4,2024,2024-04-07,0.76,2.69,6.0,CU,L,S,False,,foul
744871-2-3,2024,2024-04-07,0.9,2.94,12.0,FF,L,S,False,,called_strike
744871-2-2,2024,2024-04-07,-0.37,2.94,1.0,FF,L,S,False,,foul
744871-2-1,2024,2024-04-07,1.77,1.99,14.0,FF,L,B,False,,ball
744871-66-2,2024,2024-04-07,-0.43,2.99,1.0,FF,R,X,True,field_out,hit_into_play
744871-66-1,2024,2024-04-07,-0.15,2.77,5.0,FF,R,S,False,,foul
744873-36-5,2024,2024-04-06,0.44,3.56,3.0,FF,R,S,False,strikeout,swinging_strike
744873-36-4,2024,2024-04-06,1.18,0.85,14.0,CU,R,S,False,,swinging_strike
744873-36-3,2024,2024-04-06,0.99,1.49,14.0,CU,R,B,False,,ball
744873-36-2,2024,2024-04-06,1.0,2.47,14.0,CU,R,B,False,,ball
744873-36-1,2024,2024-04-06,0.61,3.16,3.0,FF,R,S,False,,called_strike
744873-19-2,2024,2024-04-06,-0.22,2.53,5.0,SI,R,X,True,double,hit_into_play
744873-19-1,2024,2024-04-06,1.26,2.23,14.0,FF,R,B,False,,ball
744873-55-5,2024,2024-04-06,0.69,1.47,14.0,CH,L,X,True,single,hit_into_play
744873-55-4,2024,2024-04-06,0.31,1.19,14.0,CH,L,S,False,,swinging_strike
744873-2-4,2024,2024-04-06,-0.66,2.62,4.0,SI,R,X,True,field_out,hit_into_play
744873-2-3,2024,2024-04-06,1.27,1.82,14.0,FF,R,B,False,,ball
744873-55-3,2024,2024-04-06,-1.6,1.95,13.0,FF,L,B,False,,ball
744873-55-2,2024,2024-04-06,1.42,3.0,12.0,CH,L,B,False,,ball
744873-2-2,2024,2024-04-06,-0.16,2.9,5.0,FF,R,S,False,,foul_tip
744873-2-1,2024,2024-04-06,-0.49,1.29,13.0,CU,R,B,False,,ball
744873-55-1,2024,2024-04-06,0.59,2.61,6.0,SL,L,S,False,,foul
744874-52-1,2024,2024-04-05,0.57,2.54,6.0,FF,L,X,True,double,hit_into_play
744874-36-1,2024,2024-04-05,0.88,2.14,14.0,FF,L,X,True,field_out,hit_into_play
744874-14-3,2024,2024-04-05,0.3,2.88,6.0,SI,L,X,True,field_out,hit_into_play
744874-14-2,2024,2024-04-05,0.19,3.13,2.0,FC,L,S,False,,foul
744874-14-1,2024,2024-04-05,-0.13,1.08,13.0,SL,L,S,False,,swinging_strike
744874-64-2,2024,2024-04-05,0.83,1.82,9.0,FF,R,X,True,grounded_into_double_play,hit_into_play
744874-64-1,2024,2024-04-05,0.14,1.45,14.0,FF,R,B,False,,ball
744874-2-5,2024,2024-04-05,0.7,2.05,9.0,SL,L,X,True,field_out,hit_into_play
744874-2-4,2024,2024-04-05,0.39,3.78,12.0,FC,L,B,False,,ball
744874-2-3,2024,2024-04-05,1.48,2.77,12.0,FC,L,B,False,,ball
744874-2-2,2024,2024-04-05,1.11,2.78,12.0,FC,L,S,False,,foul
744874-2-1,2024,2024-04-05,-0.82,2.95,1.0,FF,L,S,False,,foul
745603-46-3,2024,2024-04-03,0.74,3.5,3.0,FF,R,S,False,strikeout,foul_tip
745603-46-2,2024,2024-04-03,0.13,0.9,14.0,FS,R,S,False,,swinging_strike
745603-46-1,2024,2024-04-03,0.02,2.78,5.0,SL,R,S,False,,foul
745603-25-2,2024,2024-04-03,-0.46,3.13,1.0,SI,R,X,True,field_out,hit_into_play
745603-25-1,2024,2024-04-03,-0.11,2.61,5.0,FF,R,S,False,,foul
745603-58-5,2024,2024-04-03,0.44,2.7,6.0,ST,R,S,False,strikeout,called_strike
745603-58-4,2024,2024-04-03,0.75,2.26,9.0,FF,R,S,False,,foul
745603-58-3,2024,2024-04-03,0.9,1.02,14.0,ST,R,B,False,,ball
745603-58-2,2024,2024-04-03,1.53,1.21,14.0,ST,R,B,False,,ball
745603-58-1,2024,2024-04-03,0.75,2.17,9.0,ST,R,S,False,,foul
745603-6-4,2024,2024-04-03,-0.19,3.55,2.0,SI,R,X,True,field_out,hit_into_play
745603-6-3,2024,2024-04-03,1.42,0.11,14.0,SL,R,B,False,,ball
745603-6-2,2024,2024-04-03,0.64,1.37,14.0,SI,R,B,False,,ball
745603-6-1,2024,2024-04-03,0.26,3.08,2.0,FF,R,S,False,,called_strike
745598-42-2,2024,2024-04-02,-0.41,3.27,1.0,SI,R,X,True,single,hit_into_play
745598-42-1,2024,2024-04-02,0.75,2.81,6.0,SL,R,S,False,,foul
745598-23-2,2024,2024-04-02,0.48,2.03,9.0,SL,R,X,True,field_out,hit_into_play
745598-23-1,2024,2024-04-02,1.84,1.09,14.0,SI,R,B,False,,ball
745598-69-4,2024,2024-04-02,-0.1,2.26,8.0,SL,R,S,False,strikeout,called_strike
745598-69-3,2024,2024-04-02,0.69,1.66,9.0,SI,R,S,False,,foul
745598-69-2,2024,2024-04-02,1.03,1.04,14.0,SL,R,B,False,,ball
745598-69-1,2024,2024-04-02,-0.54,2.4,4.0,CH,R,S,False,,called_strike
745598-55-4,2024,2024-04-02,-1.09,2.65,11.0,SI,L,B,False,walk,ball
745598-55-3,2024,2024-04-02,0.92,3.37,12.0,SI,L,B,False,,ball
745598-55-2,2024,2024-04-02,-0.91,2.77,11.0,FF,L,B,False,,ball
745598-55-1,2024,2024-04-02,0.07,0.21,14.0,CH,L,B,False,,blocked_ball
745598-6-5,2024,2024-04-02,1.04,1.51,14.0,SL,R,S,False,strikeout,called_strike
745598-6-4,2024,2024-04-02,0.34,1.62,14.0,FC,R,B,False,,ball
745598-6-3,2024,2024-04-02,1.53,1.38,14.0,SL,R,B,False,,ball
745598-6-2,2024,2024-04-02,0.99,2.01,14.0,SL,R,S,False,,called_strike
745598-6-1,2024,2024-04-02,0.71,2.74,6.0,SI,R,S,False,,called_strike
745600-38-4,2024,2024-04-01,0.45,2.01,9.0,CU,L,X,True,field_out,hit_into_play
745600-38-3,2024,2024-04-01,1.65,1.98,14.0,CH,L,B,False,,ball
745600-38-2,2024,2024-04-01,0.28,1.81,8.0,FF,L,S,False,,foul
745600-38-1,2024,2024-04-01,0.41,1.58,14.0,FF,L,S,False,,foul
745600-23-3,2024,2024-04-01,0.7,2.0,9.0,CU,L,X,True,field_out,hit_into_play
745600-23-2,2024,2024-04-01,1.44,2.13,14.0,FF,L,B,False,,ball
745600-23-1,2024,2024-04-01,1.16,2.78,12.0,CU,L,S,False,,swinging_strike
745600-80-6,2024,2024-04-01,1.3,1.97,14.0,SL,R,X,True,single,hit_into_play
745600-80-5,2024,2024-04-01,-0.53,3.62,11.0,FF,R,B,False,,ball
745600-80-4,2024,2024-04-01,1.79,1.05,14.0,SL,R,B,False,,ball
745600-80-3,2024,2024-04-01,0.31,2.99,3.0,FF,R,S,False,,foul
745600-80-2,2024,2024-04-01,-0.17,2.91,2.0,FF,R,S,False,,foul
745600-80-1,2024,2024-04-01,0.5,1.49,14.0,SL,R,S,False,,called_strike
745600-6-8,2024,2024-04-01,-0.99,1.41,13.0,ST,L,B,False,walk,ball
745600-6-7,2024,2024-04-01,0.13,3.26,2.0,CH,L,S,False,,foul
745600-6-6,2024,2024-04-01,0.11,2.64,5.0,FF,L,S,False,,foul
745600-6-5,2024,2024-04-01,-1.46,0.61,13.0,ST,L,B,False,,blocked_ball
745600-6-4,2024,2024-04-01,0.16,1.02,14.0,FF,L,B,False,,ball
745600-6-3,2024,2024-04-01,0.77,2.48,6.0,CH,L,S,False,,foul
745600-6-2,2024,2024-04-01,-0.01,2.36,5.0,FF,L,S,False,,foul
745600-6-1,2024,2024-04-01,-0.06,1.04,13.0,CU,L,B,False,,blocked_ball
745600-60-1,2024,2024-04-01,0.04,2.66,5.0,FF,L,X,True,single,hit_into_play
745602-38-4,2024,2024-03-31,0.51,2.35,6.0,SL,L,S,False,strikeout,swinging_strike
745602-38-3,2024,2024-03-31,-0.3,4.2,11.0,FF,L,B,False,,ball
745602-38-2,2024,2024-03-31,0.06,3.62,12.0,FF,L,S,False,,swinging_strike
745602-38-1,2024,2024-03-31,0.14,2.61,5.0,FF,L,S,False,,foul
745602-22-4,2024,2024-03-31,-0.51,1.96,7.0,SL,L,X,True,field_out,hit_into_play
745602-22-3,2024,2024-03-31,-0.69,-0.1,13.0,SL,L,B,False,,ball
745602-22-2,2024,2024-03-31,-0.42,3.16,1.0,FF,L,S,False,,foul
745602-22-1,2024,2024-03-31,0.53,2.4,6.0,FF,L,S,False,,foul
745602-54-3,2024,2024-03-31,0.57,2.17,9.0,SI,L,X,True,single,hit_into_play
745602-54-2,2024,2024-03-31,0.04,1.91,8.0,SI,L,S,False,,foul
745602-54-1,2024,2024-03-31,0.56,1.84,9.0,SI,L,S,False,,swinging_strike
745602-7-5,2024,2024-03-31,0.59,2.52,6.0,FF,L,S,False,strikeout,swinging_strike
745602-7-4,2024,2024-03-31,0.49,4.13,12.0,FF,L,B,False,,ball
745602-7-3,2024,2024-03-31,-0.65,2.17,7.0,SL,L,S,False,,swinging_strike
745602-7-2,2024,2024-03-31,0.88,2.1,14.0,FF,L,S,False,,called_strike
745602-7-1,2024,2024-03-31,1.27,4.11,12.0,FF,L,B,False,,ball
745599-23-4,2024,2024-03-30,0.09,2.65,5.0,FC,R,X,True,field_out,hit_into_play
745599-23-3,2024,2024-03-30,1.3,1.36,14.0,CU,R,B,False,,ball
745599-23-2,2024,2024-03-30,1.19,1.99,14.0,FC,R,S,False,,swinging_strike
745599-23-1,2024,2024-03-30,0.95,1.37,14.0,CU,R,B,False,,ball
745599-7-7,2024,2024-03-30,-0.41,2.43,4.0,FF,L,S,False,strikeout,called_strike
745599-7-6,2024,2024-03-30,-0.38,3.1,1.0,FF,L,S,False,,foul
745599-7-5,2024,2024-03-30,-0.34,2.22,7.0,CU,L,S,False,,foul
745599-66-7,2024,2024-03-30,-1.3,0.91,13.0,SL,L,B,False,walk,ball
745599-7-4,2024,2024-03-30,-0.2,4.52,11.0,FF,L,B,False,,ball
745599-7-3,2024,2024-03-30,-0.2,3.72,11.0,FF,L,S,False,,foul
745599-66-6,2024,2024-03-30,0.41,2.95,3.0,SL,L,S,False,,foul
745599-66-5,2024,2024-03-30,-0.56,3.16,1.0,FF,L,S,False,,foul
745599-7-2,2024,2024-03-30,-0.2,1.19,13.0,CU,L,S,False,,foul_tip
745599-66-4,2024,2024-03-30,1.44,3.14,12.0,CH,L,B,False,,ball
745599-7-1,2024,2024-03-30,-0.3,1.99,7.0,CU,L,S,False,,swinging_strike
745599-66-3,2024,2024-03-30,0.02,1.36,14.0,CH,L,B,False,,ball
745599-66-2,2024,2024-03-30,0.68,2.18,9.0,CH,L,S,False,,swinging_strike
745599-66-1,2024,2024-03-30,0.52,4.13,12.0,FF,L,B,False,,ball
745599-46-2,2024,2024-03-30,-0.18,2.22,8.0,SL,L,X,True,single,hit_into_play
745599-46-1,2024,2024-03-30,-0.42,2.47,4.0,SL,L,S,False,,called_strike
745604-39-4,2024,2024-03-29,-0.1,2.41,5.0,FF,R,X,True,field_out,hit_into_play
745604-39-3,2024,2024-03-29,2.18,1.35,14.0,SL,R,B,False,,ball
745604-39-2,2024,2024-03-29,1.1,1.19,14.0,SL,R,S,False,,swinging_strike
745604-39-1,2024,2024-03-29,-0.64,2.96,1.0,SL,R,S,False,,called_strike
745604-25-2,2024,2024-03-29,-0.04,2.19,8.0,FF,R,X,True,field_out,hit_into_play
745604-25-1,2024,2024-03-29,0.52,2.81,6.0,CU,R,S,False,,called_strike
745604-6-6,2024,2024-03-29,-0.36,2.27,4.0,FF,R,X,True,field_out,hit_into_play
745604-70-4,2024,2024-03-29,-0.91,2.05,13.0,FC,L,S,False,strikeout,swinging_strike
745604-6-5,2024,2024-03-29,0.15,1.87,8.0,FF,R,B,False,,ball
745604-70-3,2024,2024-03-29,0.95,3.24,12.0,FF,L,B,False,,ball
745604-6-4,2024,2024-03-29,1.69,0.8,14.0,CU,R,B,False,,ball
745604-70-2,2024,2024-03-29,-0.19,1.85,8.0,CH,L,S,False,,called_strike
745604-6-3,2024,2024-03-29,0.72,2.63,6.0,SL,R,S,False,,foul
745604-6-2,2024,2024-03-29,0.68,2.39,6.0,FF,R,S,False,,foul
745604-70-1,2024,2024-03-29,0.3,2.97,3.0,FF,L,S,False,,called_strike
745604-6-1,2024,2024-03-29,0.84,4.35,12.0,FF,R,B,False,,ball
776141-19-4,2025,2025-09-28,-0.37,1.87,7.0,SL,R,X,True,field_out,hit_into_play
776141-19-3,2025,2025-09-28,0.45,3.01,3.0,SL,R,S,False,,foul
776141-19-2,2025,2025-09-28,0.03,1.8,8.0,SL,R,S,False,,swinging_strike
776141-19-1,2025,2025-09-28,-0.5,3.83,11.0,FF,R,S,False,,swinging_strike
776141-4-5,2025,2025-09-28,0.52,2.41,6.0,SL,R,X,True,field_out,hit_into_play
776141-4-4,2025,2025-09-28,-0.37,2.06,7.0,FS,R,S,False,,foul
776141-4-3,2025,2025-09-28,-0.79,3.18,1.0,SL,R,S,False,,foul
776141-4-2,2025,2025-09-28,1.26,0.36,14.0,SL,R,B,False,,ball
776141-4-1,2025,2025-09-28,0.27,1.86,8.0,FF,R,S,False,,called_strike
776426-24-4,2025,2025-09-07,-0.8,2.24,4.0,SI,R,X,True,field_out,hit_into_play
776426-24-3,2025,2025-09-07,0.24,1.49,14.0,SI,R,S,False,,swinging_strike
776426-24-2,2025,2025-09-07,1.76,0.58,14.0,ST,R,B,False,,ball
776426-24-1,2025,2025-09-07,1.16,0.91,14.0,ST,R,B,False,,ball
776426-43-8,2025,2025-09-07,-0.5,2.05,7.0,ST,R,X,True,home_run,hit_into_play
776426-43-7,2025,2025-09-07,2.08,0.73,14.0,ST,R,B,False,,ball
776426-43-6,2025,2025-09-07,-0.33,2.95,1.0,ST,R,S,False,,foul
776426-43-5,2025,2025-09-07,0.71,2.32,6.0,ST,R,S,False,,foul
776426-1-5,2025,2025-09-07,-0.12,1.43,13.0,SI,R,S,False,strikeout,swinging_strike
776426-56-4,2025,2025-09-07,-0.19,1.62,8.0,ST,R,X,True,field_error,hit_into_play
776426-1-4,2025,2025-09-07,0.85,-0.77,14.0,CU,R,B,False,,ball
776426-43-4,2025,2025-09-07,1.51,1.71,14.0,ST,R,B,False,,ball
776426-56-3,2025,2025-09-07,-0.07,2.37,5.0,FF,R,S,False,,foul
776426-43-3,2025,2025-09-07,1.52,1.12,14.0,ST,R,B,False,,ball
776426-1-3,2025,2025-09-07,1.15,2.24,14.0,ST,R,S,False,,swinging_strike
776426-43-2,2025,2025-09-07,0.33,2.24,9.0,FF,R,S,False,,called_strike
776426-56-2,2025,2025-09-07,-0.23,2.48,5.0,FF,R,S,False,,foul
776426-1-2,2025,2025-09-07,-0.85,2.28,13.0,ST,R,B,False,,ball
776426-43-1,2025,2025-09-07,0.55,1.76,9.0,ST,R,S,False,,called_strike
776426-56-1,2025,2025-09-07,0.51,2.69,6.0,SL,R,S,False,,swinging_strike
776426-1-1,2025,2025-09-07,0.68,1.89,9.0,SI,R,S,False,,swinging_strike
776456-17-4,2025,2025-09-05,0.7,2.26,6.0,FF,R,X,True,field_out,hit_into_play
776456-48-2,2025,2025-09-05,0.12,2.91,5.0,FF,L,X,True,single,hit_into_play
776456-17-3,2025,2025-09-05,1.05,1.62,14.0,ST,R,S,False,,foul
776456-48-1,2025,2025-09-05,-0.12,2.77,5.0,FF,L,S,False,,foul
776456-17-2,2025,2025-09-05,0.76,1.82,9.0,ST,R,S,False,,swinging_strike
776456-17-1,2025,2025-09-05,-0.22,1.51,13.0,FC,R,S,False,,foul
776456-60-5,2025,2025-09-05,-0.07,2.33,5.0,CH,R,X,True,single,hit_into_play
776456-60-4,2025,2025-09-05,0.37,2.82,6.0,FF,R,S,False,,foul
776456-60-3,2025,2025-09-05,-0.61,1.88,7.0,SL,R,S,False,,called_strike
776456-60-2,2025,2025-09-05,-1.21,2.73,11.0,SI,R,B,False,,ball
776456-60-1,2025,2025-09-05,0.77,1.5,14.0,SL,R,B,False,,ball
776456-1-6,2025,2025-09-05,-0.15,2.51,5.0,FC,R,X,True,single,hit_into_play
776456-1-5,2025,2025-09-05,2.07,1.06,14.0,ST,R,B,False,,ball
776456-36-4,2025,2025-09-05,0.07,2.34,5.0,FF,L,X,True,single,hit_into_play
776456-1-4,2025,2025-09-05,0.21,3.82,12.0,FF,R,S,False,,foul
776456-36-3,2025,2025-09-05,-0.84,2.19,13.0,ST,L,S,False,,foul
776456-1-3,2025,2025-09-05,0.45,2.18,9.0,ST,R,S,False,,foul
776456-36-2,2025,2025-09-05,0.64,4.1,12.0,CH,L,B,False,,ball
776456-1-2,2025,2025-09-05,-1.01,3.7,11.0,FF,R,B,False,,ball
776456-1-1,2025,2025-09-05,-0.37,3.94,11.0,FF,R,S,False,,swinging_strike
776456-36-1,2025,2025-09-05,0.71,2.23,9.0,FF,L,S,False,,called_strike
776459-36-1,2025,2025-09-04,0.3,2.15,9.0,CU,R,X,True,field_out,hit_into_play
776459-18-6,2025,2025-09-04,0.02,1.58,8.0,CU,R,X,True,field_out,hit_into_play
776459-18-5,2025,2025-09-04,-1.42,2.61,11.0,FF,R,S,False,,foul
776459-18-4,2025,2025-09-04,0.51,2.15,9.0,FF,R,S,False,,foul
776459-18-3,2025,2025-09-04,0.9,0.82,14.0,CU,R,B,False,,ball
776459-18-2,2025,2025-09-04,-1.66,1.16,13.0,CU,R,B,False,,ball
776459-18-1,2025,2025-09-04,-0.26,1.61,8.0,CH,R,S,False,,called_strike
776459-53-5,2025,2025-09-04,0.14,1.14,14.0,FS,R,X,True,single,hit_into_play
776459-53-4,2025,2025-09-04,-0.04,1.57,13.0,FS,R,S,False,,foul
776459-53-3,2025,2025-09-04,-0.38,3.54,1.0,FF,R,S,False,,foul
776459-69-3,2025,2025-09-04,-0.15,1.7,8.0,SL,R,X,True,field_out,hit_into_play
776459-69-2,2025,2025-09-04,-0.88,1.57,13.0,SI,R,S,False,,called_strike
776459-53-2,2025,2025-09-04,-0.55,1.38,13.0,FS,R,S,False,,foul
776459-69-1,2025,2025-09-04,-0.6,4.45,11.0,FF,R,B,False,,ball
776459-53-1,2025,2025-09-04,0.05,2.63,5.0,FF,R,S,False,,called_strike
776459-1-6,2025,2025-09-04,-0.11,2.39,5.0,FF,R,S,False,strikeout,foul_tip
776459-1-5,2025,2025-09-04,-0.57,1.73,7.0,CH,R,S,False,,foul
776459-1-4,2025,2025-09-04,1.17,0.68,14.0,CU,R,B,False,,ball
776459-1-3,2025,2025-09-04,1.01,2.03,14.0,CU,R,S,False,,swinging_strike
776459-1-2,2025,2025-09-04,-0.05,2.45,5.0,FF,R,S,False,,foul
776459-1-1,2025,2025-09-04,-0.67,4.14,11.0,FF,R,B,False,,ball
776471-39-2,2025,2025-09-03,-0.56,2.5,4.0,SI,L,X,True,single,hit_into_play
776471-39-1,2025,2025-09-03,0.48,0.95,14.0,CH,L,S,False,,foul
