game_year,half,month,game_date,stand,pitch_name,plate_x,plate_z,sz_top,sz_bot,region,is_swing,balls,strikes,pitch_number,pa_end,walk,in_zone_attr,whiff
2025,2H,9,2025-09-16,R,Changeup,0.41,2.52,3.18,1.53,heart,1,1.0,0.0,2.0,0,0,1,1
2025,2H,9,2025-09-16,R,Sinker,0.42,3.77,3.24,1.51,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-16,L,Changeup,0.14,1.15,3.53,1.62,beyond,1,2.0,2.0,5.0,1,0,0,1
2025,2H,9,2025-09-16,L,Slider,-0.6,1.06,3.53,1.62,beyond,1,2.0,1.0,4.0,0,0,0,1
2025,2H,9,2025-09-16,L,Sinker,0.29,1.49,3.42,1.62,edge_out,0,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-16,L,Changeup,-0.94,-0.32,3.57,1.62,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,2H,9,2025-09-16,L,Sinker,0.45,2.53,3.52,1.62,heart,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-16,L,Slider,-0.24,2.13,3.2,1.43,heart,1,2.0,2.0,5.0,1,0,1,1
2025,2H,9,2025-09-16,L,Sinker,-0.98,2.84,3.15,1.43,edge_out,0,1.0,2.0,4.0,0,0,0,0
2025,2H,9,2025-09-16,L,Slider,-2.0,0.89,3.16,1.43,beyond,0,0.0,2.0,3.0,0,0,0,0
2025,2H,9,2025-09-16,L,Slider,0.16,1.7,3.2,1.43,heart,1,0.0,1.0,2.0,0,0,1,1
2025,2H,9,2025-09-16,L,Sinker,0.43,1.82,3.31,1.43,heart,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-16,R,Changeup,0.1,2.02,3.41,1.67,heart,1,0.0,2.0,4.0,1,0,1,0
2025,2H,9,2025-09-16,R,Sinker,-0.67,2.45,3.41,1.67,edge_in,1,0.0,2.0,3.0,0,0,1,0
2025,2H,9,2025-09-16,R,Sinker,0.27,2.91,3.41,1.67,heart,1,0.0,1.0,2.0,0,0,1,1
2025,2H,9,2025-09-16,R,Sinker,-0.21,2.47,3.41,1.67,heart,1,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-16,R,Changeup,0.29,1.18,3.48,1.6,beyond,1,1.0,2.0,4.0,1,0,0,0
2025,2H,9,2025-09-16,R,Sinker,-1.04,2.38,3.48,1.6,edge_out,0,0.0,2.0,3.0,0,0,0,0
2025,2H,9,2025-09-16,R,Changeup,0.76,1.63,3.48,1.6,edge_in,1,0.0,1.0,2.0,0,0,1,1
2025,2H,9,2025-09-16,R,Changeup,0.02,0.93,3.48,1.6,beyond,1,0.0,0.0,1.0,0,0,0,1
2025,2H,9,2025-09-16,R,Slider,-0.37,2.01,3.42,1.64,heart,1,2.0,1.0,4.0,1,0,1,0
2025,2H,9,2025-09-16,R,Changeup,-0.26,1.17,3.43,1.64,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-16,R,Sinker,-0.56,2.15,3.49,1.64,heart,0,1.0,0.0,2.0,0,0,1,0
2025,2H,9,2025-09-16,R,Sinker,-0.83,2.12,3.56,1.67,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-16,R,Sinker,0.74,3.06,3.38,1.53,edge_in,1,1.0,0.0,2.0,1,0,1,0
2025,2H,9,2025-09-16,R,Changeup,2.07,3.34,3.32,1.53,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-16,L,Sinker,-0.2,2.17,3.69,1.76,heart,1,0.0,0.0,1.0,1,0,1,0
2025,2H,9,2025-09-16,R,Changeup,-0.23,1.16,3.47,1.61,beyond,1,0.0,2.0,3.0,1,0,0,0
2025,2H,9,2025-09-16,R,Sinker,-0.41,2.93,3.47,1.61,heart,1,0.0,1.0,2.0,0,0,1,0
2025,2H,9,2025-09-16,R,Sinker,-0.45,2.51,3.41,1.61,heart,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-16,R,Changeup,0.39,2.05,3.18,1.53,heart,1,1.0,2.0,4.0,1,0,1,1
2025,2H,9,2025-09-16,R,Sinker,-0.4,3.03,3.21,1.53,edge_in,0,1.0,1.0,3.0,0,0,1,0
2025,2H,9,2025-09-16,R,Changeup,0.78,1.89,3.18,1.53,edge_in,1,1.0,0.0,2.0,0,0,1,1
2025,2H,9,2025-09-16,R,Sinker,0.99,3.44,3.22,1.53,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-16,L,Sinker,-0.31,2.91,3.53,1.62,heart,1,1.0,1.0,3.0,1,0,1,0
2025,2H,9,2025-09-16,L,Sinker,-1.34,1.45,3.48,1.62,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,2H,9,2025-09-16,L,Sinker,1.07,2.66,3.53,1.62,edge_out,1,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,0.69,2.08,3.47,1.61,edge_in,1,2.0,1.0,4.0,1,0,1,0
2025,2H,9,2025-09-10,R,Sinker,0.36,2.54,3.47,1.61,heart,1,2.0,0.0,3.0,0,0,1,1
2025,2H,9,2025-09-10,R,Sinker,-1.09,1.66,3.44,1.58,beyond,0,1.0,0.0,2.0,0,0,0,0
2025,2H,9,2025-09-10,R,Slider,0.6,1.35,3.42,1.58,edge_out,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,-1.56,1.3,3.61,1.63,beyond,0,3.0,2.0,6.0,1,1,0,0
2025,2H,9,2025-09-10,R,Sinker,0.86,2.36,3.64,1.66,edge_out,1,3.0,1.0,5.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,1.69,2.16,3.61,1.61,beyond,0,2.0,1.0,4.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,0.03,0.55,3.58,1.63,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,-1.85,0.87,3.61,1.63,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,0.92,1.96,3.64,1.66,edge_out,1,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,L,Sinker,1.27,3.13,3.06,1.47,beyond,1,1.0,1.0,3.0,1,0,0,0
2025,2H,9,2025-09-10,L,Sinker,0.23,2.31,3.06,1.49,heart,0,1.0,0.0,2.0,0,0,1,0
2025,2H,9,2025-09-10,L,Sinker,-1.64,2.33,3.06,1.49,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,0.02,2.14,3.44,1.52,heart,1,2.0,2.0,7.0,1,0,1,0
2025,2H,9,2025-09-10,R,Slider,-0.53,1.46,3.44,1.52,edge_out,1,2.0,2.0,6.0,0,0,1,0
2025,2H,9,2025-09-10,R,Sinker,1.1,3.08,3.44,1.52,beyond,1,2.0,2.0,5.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,-0.08,3.53,3.44,1.52,edge_out,1,2.0,1.0,4.0,0,0,1,1
2025,2H,9,2025-09-10,R,Changeup,1.25,2.25,3.39,1.55,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-10,R,Slider,0.11,1.47,3.44,1.52,edge_out,1,1.0,0.0,2.0,0,0,1,0
2025,2H,9,2025-09-10,R,Sinker,1.17,2.48,3.44,1.57,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,-0.98,2.32,3.3,1.49,edge_out,1,0.0,2.0,4.0,1,0,0,0
2025,2H,9,2025-09-10,R,Changeup,-0.36,0.96,3.3,1.49,beyond,1,0.0,2.0,3.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,0.65,1.05,3.3,1.49,beyond,1,0.0,1.0,2.0,0,0,0,1
2025,2H,9,2025-09-10,R,Changeup,-0.75,1.5,3.12,1.41,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-10,R,Sinker,-0.64,1.7,3.3,1.58,edge_in,0,2.0,2.0,7.0,1,0,1,0
2025,2H,9,2025-09-10,R,Sinker,0.25,2.18,3.25,1.55,heart,1,2.0,2.0,6.0,0,0,1,0
2025,2H,9,2025-09-10,R,Changeup,0.71,1.83,3.25,1.55,edge_in,1,2.0,2.0,5.0,0,0,1,0
2025,2H,9,2025-09-10,R,Slider,0.83,1.42,3.15,1.45,edge_out,0,1.0,2.0,4.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,-0.09,0.15,3.2,1.5,beyond,0,0.0,2.0,3.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,-0.67,2.25,3.2,1.55,edge_in,0,0.0,1.0,2.0,0,0,1,0
2025,2H,9,2025-09-10,R,Changeup,-0.07,1.5,3.25,1.55,edge_out,1,0.0,0.0,1.0,0,0,1,1
2025,2H,9,2025-09-10,R,Sinker,-0.92,1.96,3.24,1.46,edge_out,0,3.0,2.0,6.0,1,0,0,0
2025,2H,9,2025-09-10,R,Sinker,0.53,2.13,3.36,1.51,heart,1,3.0,1.0,5.0,0,0,1,0
2025,2H,9,2025-09-10,R,Sinker,-0.45,2.07,3.18,1.46,heart,0,3.0,0.0,4.0,0,0,1,0
2025,2H,9,2025-09-10,R,Sinker,1.18,2.82,3.16,1.49,beyond,0,2.0,0.0,3.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,1.48,3.05,3.18,1.51,beyond,0,1.0,0.0,2.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,1.48,3.87,3.15,1.43,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,L,Sinker,0.4,2.97,3.54,1.68,heart,1,0.0,1.0,2.0,1,0,1,0
2025,2H,9,2025-09-10,L,Sinker,-0.37,2.17,3.51,1.74,heart,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-10,R,Changeup,0.62,1.88,3.48,1.5,edge_in,1,2.0,2.0,7.0,1,0,1,0
2025,2H,9,2025-09-10,R,Sinker,0.76,3.38,3.48,1.5,edge_in,1,2.0,2.0,6.0,0,0,1,0
2025,2H,9,2025-09-10,R,Sinker,-0.61,2.65,3.48,1.5,edge_in,1,2.0,2.0,5.0,0,0,1,0
2025,2H,9,2025-09-10,R,Changeup,0.79,1.03,3.43,1.63,beyond,0,1.0,2.0,4.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,0.68,1.72,3.48,1.5,edge_in,1,1.0,1.0,3.0,0,0,1,1
2025,2H,9,2025-09-10,R,Sinker,-1.17,2.09,3.46,1.53,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,-0.24,1.21,3.48,1.5,beyond,1,0.0,0.0,1.0,0,0,0,1
2025,2H,9,2025-09-10,R,Sinker,-0.53,1.92,3.47,1.61,heart,1,3.0,0.0,4.0,1,0,1,0
2025,2H,9,2025-09-10,R,Changeup,-0.63,1.21,3.31,1.56,beyond,0,2.0,0.0,3.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,-0.87,0.78,3.39,1.61,beyond,0,1.0,0.0,2.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,-0.22,1.23,3.39,1.58,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,0.68,2.52,3.64,1.66,edge_in,1,2.0,1.0,4.0,1,0,1,0
2025,2H,9,2025-09-10,R,Sinker,-1.37,1.95,3.56,1.61,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,0.56,2.23,3.64,1.66,heart,1,1.0,0.0,2.0,0,0,1,0
2025,2H,9,2025-09-10,R,Changeup,-1.83,1.51,3.61,1.55,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,L,Sinker,0.25,2.55,3.06,1.47,heart,1,0.0,0.0,1.0,1,0,1,0
2025,2H,9,2025-09-10,R,Changeup,0.5,2.17,3.44,1.52,heart,1,0.0,0.0,1.0,1,0,1,0
2025,2H,9,2025-09-10,R,Sinker,0.4,2.52,3.3,1.49,heart,1,0.0,2.0,3.0,1,0,1,0
2025,2H,9,2025-09-10,R,Sinker,-0.71,1.89,3.3,1.49,edge_in,1,0.0,1.0,2.0,0,0,1,0
2025,2H,9,2025-09-10,R,Sinker,-1.04,2.37,3.34,1.57,edge_out,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,-0.37,0.67,3.25,1.55,beyond,1,2.0,2.0,6.0,1,0,0,1
2025,2H,9,2025-09-10,R,Sinker,-1.79,2.56,3.15,1.55,beyond,0,1.0,2.0,5.0,0,0,0,0
2025,2H,9,2025-09-10,R,Slider,-0.49,0.76,3.25,1.55,beyond,1,1.0,2.0,4.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,-0.03,0.17,3.25,1.55,beyond,0,0.0,2.0,3.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,1.21,2.4,3.25,1.55,beyond,1,0.0,1.0,2.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,0.62,2.14,3.28,1.58,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-10,R,Changeup,0.17,1.75,3.36,1.51,edge_in,1,3.0,2.0,7.0,1,0,1,0
2025,2H,9,2025-09-10,R,Sinker,-1.48,1.57,3.16,1.49,beyond,0,2.0,2.0,6.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,0.37,2.38,3.36,1.51,heart,1,2.0,2.0,5.0,0,0,1,0
2025,2H,9,2025-09-10,R,Changeup,1.36,0.98,3.18,1.48,beyond,0,1.0,2.0,4.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,0.54,1.15,3.36,1.51,beyond,1,1.0,1.0,3.0,0,0,0,1
2025,2H,9,2025-09-10,R,Sinker,1.07,1.84,3.21,1.48,edge_out,0,0.0,1.0,2.0,0,0,0,0
2025,2H,9,2025-09-10,R,Slider,-0.73,1.67,3.27,1.55,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-10,L,Sinker,0.74,2.58,3.54,1.68,edge_in,1,1.0,1.0,3.0,1,0,1,0
2025,2H,9,2025-09-10,L,Sinker,0.49,2.54,3.54,1.68,heart,1,1.0,0.0,2.0,0,0,1,0
2025,2H,9,2025-09-10,L,Changeup,-0.23,1.13,3.38,1.68,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,0.25,3.51,3.48,1.5,edge_out,1,1.0,2.0,4.0,1,0,1,1
2025,2H,9,2025-09-10,R,Sinker,-0.44,2.52,3.48,1.5,heart,1,1.0,1.0,3.0,0,0,1,0
2025,2H,9,2025-09-10,R,Sinker,-0.62,2.19,3.45,1.5,edge_in,0,1.0,0.0,2.0,0,0,1,0
2025,2H,9,2025-09-10,R,Sinker,-1.09,1.22,3.33,1.47,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,0.04,3.49,3.47,1.61,edge_out,1,1.0,2.0,4.0,1,0,1,1
2025,2H,9,2025-09-10,R,Sinker,-0.56,2.59,3.47,1.61,heart,0,1.0,1.0,3.0,0,0,1,0
2025,2H,9,2025-09-10,R,Changeup,0.3,0.9,3.47,1.61,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,-1.08,2.15,3.5,1.52,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,-0.39,2.42,3.64,1.66,heart,0,3.0,2.0,6.0,1,0,1,0
2025,2H,9,2025-09-10,R,Slider,-0.18,1.18,3.64,1.61,beyond,0,2.0,2.0,5.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,1.21,1.88,3.64,1.66,beyond,1,2.0,1.0,4.0,0,0,0,1
2025,2H,9,2025-09-10,R,Changeup,1.55,1.88,3.59,1.61,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-10,R,Changeup,-0.12,1.69,3.64,1.66,edge_in,1,1.0,0.0,2.0,0,0,1,0
2025,2H,9,2025-09-10,R,Sinker,1.14,1.66,3.64,1.6,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,L,Slider,0.16,2.13,3.06,1.47,heart,1,1.0,1.0,3.0,1,0,1,0
2025,2H,9,2025-09-10,L,Sinker,0.64,2.42,2.96,1.5,edge_in,0,1.0,0.0,2.0,0,0,1,0
2025,2H,9,2025-09-10,L,Sinker,0.94,2.06,3.01,1.47,edge_out,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-10,R,Sinker,0.07,2.05,3.44,1.52,heart,1,0.0,0.0,1.0,1,0,1,0
2025,2H,9,2025-09-05,R,Sinker,0.69,2.87,3.39,1.54,edge_in,1,0.0,0.0,1.0,1,0,1,0
2025,2H,9,2025-09-05,L,Sinker,0.21,2.15,3.32,1.51,heart,1,0.0,1.0,2.0,1,0,1,0
2025,2H,9,2025-09-05,L,Sinker,-0.11,2.43,3.32,1.51,heart,1,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,R,Sinker,0.51,2.4,3.32,1.51,heart,1,3.0,1.0,5.0,1,0,1,0
2025,2H,9,2025-09-05,R,Sinker,1.1,3.68,3.34,1.65,beyond,0,2.0,1.0,4.0,0,0,0,0
2025,2H,9,2025-09-05,R,Sinker,-0.15,1.37,3.2,1.65,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-05,R,Sinker,-0.09,2.76,3.39,1.6,heart,0,1.0,0.0,2.0,0,0,1,0
2025,2H,9,2025-09-05,R,Sinker,0.63,3.73,3.43,1.74,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-05,R,Changeup,0.74,2.44,3.48,1.59,edge_in,1,0.0,1.0,2.0,1,0,1,0
2025,2H,9,2025-09-05,R,Slider,-0.54,1.93,3.48,1.59,heart,1,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,R,Sinker,0.01,1.46,3.55,1.65,edge_out,1,0.0,0.0,1.0,1,0,0,0
2025,2H,9,2025-09-05,R,Changeup,0.01,1.82,3.29,1.51,heart,1,0.0,1.0,2.0,1,0,1,0
2025,2H,9,2025-09-05,R,Sinker,0.18,1.89,3.32,1.57,heart,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,L,Changeup,0.28,1.32,3.39,1.55,edge_out,1,0.0,1.0,2.0,1,0,0,0
2025,2H,9,2025-09-05,L,Sinker,0.74,1.86,3.39,1.55,edge_in,1,0.0,0.0,1.0,0,0,1,1
2025,2H,9,2025-09-05,R,Slider,-0.37,2.22,3.2,1.48,heart,1,2.0,2.0,5.0,1,0,1,0
2025,2H,9,2025-09-05,R,Changeup,0.81,0.95,3.18,1.46,beyond,0,1.0,2.0,4.0,0,0,0,0
2025,2H,9,2025-09-05,R,Sinker,-0.88,1.4,3.2,1.48,edge_out,1,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-05,R,Changeup,1.1,1.46,3.18,1.49,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,2H,9,2025-09-05,R,Changeup,-0.58,1.5,3.2,1.48,edge_in,1,0.0,0.0,1.0,0,0,1,1
2025,2H,9,2025-09-05,R,Sinker,0.38,2.31,3.41,1.6,heart,1,2.0,0.0,3.0,1,0,1,0
2025,2H,9,2025-09-05,R,Sinker,-0.97,0.56,3.4,1.61,beyond,0,1.0,0.0,2.0,0,0,0,0
2025,2H,9,2025-09-05,R,Slider,0.29,1.58,3.37,1.65,edge_out,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,R,Changeup,0.46,1.55,3.39,1.54,edge_in,1,0.0,2.0,3.0,1,0,1,0
2025,2H,9,2025-09-05,R,Changeup,0.53,1.5,3.39,1.54,edge_out,1,0.0,1.0,2.0,0,0,1,0
2025,2H,9,2025-09-05,R,Sinker,0.77,2.41,3.49,1.57,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,L,Sinker,0.29,2.59,3.32,1.51,heart,1,2.0,1.0,4.0,1,0,1,0
2025,2H,9,2025-09-05,L,Sinker,-0.07,2.34,3.32,1.51,heart,1,2.0,0.0,3.0,0,0,1,1
2025,2H,9,2025-09-05,L,Sinker,0.95,3.19,3.55,1.73,edge_out,0,1.0,0.0,2.0,0,0,0,0
2025,2H,9,2025-09-05,L,Sinker,1.03,3.21,3.55,1.8,edge_out,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-05,R,Slider,0.08,2.19,3.32,1.51,heart,1,0.0,1.0,2.0,1,0,1,0
2025,2H,9,2025-09-05,R,Slider,0.56,3.28,3.31,1.59,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,R,Changeup,0.97,2.9,3.48,1.59,edge_out,1,0.0,0.0,1.0,1,0,0,0
2025,2H,9,2025-09-05,R,Changeup,0.37,2.12,3.55,1.65,heart,1,0.0,2.0,3.0,1,0,1,0
2025,2H,9,2025-09-05,R,Sinker,-0.81,2.68,3.67,1.72,edge_in,0,0.0,1.0,2.0,0,0,1,0
2025,2H,9,2025-09-05,R,Changeup,0.02,2.77,3.63,1.67,heart,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,R,Sinker,0.77,2.28,3.31,1.59,edge_in,0,3.0,1.0,5.0,1,1,1,0
2025,2H,9,2025-09-05,R,Sinker,-0.07,2.45,3.34,1.55,heart,0,3.0,0.0,4.0,0,0,1,0
2025,2H,9,2025-09-05,R,Sinker,0.86,2.73,3.24,1.48,edge_out,0,2.0,0.0,3.0,0,0,0,0
2025,2H,9,2025-09-05,R,Slider,-1.2,1.95,3.25,1.5,beyond,0,1.0,0.0,2.0,0,0,0,0
2025,2H,9,2025-09-05,R,Slider,-1.11,1.69,3.28,1.62,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-05,L,Slider,0.16,2.53,3.39,1.55,heart,1,0.0,1.0,2.0,1,0,1,0
2025,2H,9,2025-09-05,L,Changeup,-0.21,2.36,3.39,1.55,heart,1,0.0,0.0,1.0,0,0,1,1
2025,2H,9,2025-09-05,R,Sinker,-0.28,1.37,3.2,1.48,edge_out,1,3.0,2.0,6.0,1,0,1,0
2025,2H,9,2025-09-05,R,Sinker,-1.86,1.19,3.08,1.56,beyond,0,2.0,2.0,5.0,0,0,0,0
2025,2H,9,2025-09-05,R,Changeup,-0.66,1.9,3.13,1.57,edge_in,0,2.0,1.0,4.0,0,0,1,0
2025,2H,9,2025-09-05,R,Changeup,0.05,0.39,3.13,1.54,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-05,R,Changeup,0.41,2.24,3.2,1.48,heart,1,1.0,0.0,2.0,0,0,1,1
2025,2H,9,2025-09-05,R,Changeup,-1.18,1.27,3.2,1.64,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-05,R,Changeup,-0.64,1.14,3.41,1.6,beyond,1,1.0,2.0,4.0,1,0,0,1
2025,2H,9,2025-09-05,R,Changeup,0.01,1.4,3.41,1.6,edge_out,1,1.0,1.0,3.0,0,0,0,1
2025,2H,9,2025-09-05,R,Changeup,-1.71,2.03,3.44,1.66,beyond,0,0.0,1.0,2.0,0,0,0,0
2025,2H,9,2025-09-05,R,Sinker,-0.68,1.78,3.45,1.66,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,R,Changeup,-0.48,1.22,3.39,1.54,beyond,1,0.0,1.0,2.0,1,0,0,0
2025,2H,9,2025-09-05,R,Sinker,-0.76,2.1,3.27,1.68,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,L,Slider,0.05,2.44,3.32,1.51,heart,1,1.0,1.0,3.0,1,0,1,0
2025,2H,9,2025-09-05,L,Sinker,-0.05,1.7,3.32,1.51,edge_in,1,1.0,0.0,2.0,0,0,1,1
2025,2H,9,2025-09-05,L,Slider,-1.56,1.64,3.62,1.8,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-05,R,Sinker,0.1,2.18,3.32,1.51,heart,1,2.0,2.0,5.0,1,0,1,1
2025,2H,9,2025-09-05,R,Changeup,0.55,1.52,3.32,1.51,edge_in,1,2.0,1.0,4.0,0,0,1,1
2025,2H,9,2025-09-05,R,Changeup,-0.09,0.8,3.21,1.58,beyond,0,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-05,R,Changeup,-0.13,2.13,3.34,1.64,heart,0,1.0,0.0,2.0,0,0,1,0
2025,2H,9,2025-09-05,R,Sinker,-0.95,3.27,3.37,1.62,edge_out,0,0.0,0.0,1.0,0,0,0,0
2025,2H,9,2025-09-05,R,Changeup,-0.17,1.68,3.52,1.61,edge_in,0,0.0,2.0,3.0,1,0,1,0
2025,2H,9,2025-09-05,R,Sinker,0.25,2.58,3.48,1.59,heart,1,0.0,1.0,2.0,0,0,1,0
2025,2H,9,2025-09-05,R,Changeup,0.29,2.32,3.48,1.59,heart,1,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,R,Slider,-0.34,2.24,3.55,1.65,heart,1,1.0,0.0,2.0,1,0,1,0
2025,2H,9,2025-09-05,R,Sinker,-0.1,1.59,3.6,1.67,edge_out,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,R,Changeup,-0.05,1.29,3.18,1.46,edge_out,0,2.0,2.0,6.0,1,0,0,0
2025,2H,9,2025-09-05,R,Changeup,0.31,1.88,3.29,1.51,heart,1,2.0,2.0,5.0,0,0,1,0
2025,2H,9,2025-09-05,R,Changeup,-0.77,1.05,3.29,1.51,beyond,1,2.0,1.0,4.0,0,0,0,1
2025,2H,9,2025-09-05,R,Sinker,-0.99,2.58,3.3,1.54,edge_out,0,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-05,R,Changeup,-0.09,1.69,3.29,1.51,edge_in,1,1.0,0.0,2.0,0,0,1,1
2025,2H,9,2025-09-05,R,Changeup,-0.47,1.48,3.24,1.54,edge_out,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,L,Sinker,0.03,1.99,3.39,1.55,heart,1,0.0,2.0,3.0,1,0,1,1
2025,2H,9,2025-09-05,L,Slider,0.39,2.5,3.39,1.55,heart,1,0.0,1.0,2.0,0,0,1,1
2025,2H,9,2025-09-05,L,Slider,-0.49,2.59,3.37,1.55,heart,0,0.0,0.0,1.0,0,0,1,0
2025,2H,9,2025-09-05,R,Sinker,-0.09,1.84,3.2,1.48,heart,1,0.0,0.0,1.0,1,0,1,0
2025,2H,9,2025-09-05,R,Sinker,0.73,2.13,3.41,1.6,edge_in,1,2.0,1.0,4.0,1,0,1,0
2025,2H,9,2025-09-05,R,Slider,0.9,2.46,3.36,1.58,edge_out,0,1.0,1.0,3.0,0,0,0,0
2025,2H,9,2025-09-05,R,Sinker,-0.39,2.05,3.46,1.61,heart,0,1.0,0.0,2.0,0,0,1,0
2025,2H,9,2025-09-05,R,Sinker,1.12,2.42,3.42,1.67,beyond,0,0.0,0.0,1.0,0,0,0,0
2025,2H,8,2025-08-30,R,Changeup,0.29,1.66,3.25,1.47,edge_in,1,0.0,1.0,2.0,1,0,1,0
2025,2H,8,2025-08-30,R,Sinker,-0.07,1.7,3.4,1.55,edge_in,0,0.0,0.0,1.0,0,0,1,0
2025,2H,8,2025-08-30,L,Sinker,1.67,2.63,3.55,1.67,beyond,1,0.0,2.0,3.0,1,0,0,1
2025,2H,8,2025-08-30,L,Sinker,0.39,2.49,3.55,1.67,heart,1,0.0,1.0,2.0,0,0,1,1
