game_year,pitcher,name,is_cohort,on_phi_2026,phi_season,frame,coverage,role,med_pitches_per_outing,games,n,swings,pa_end,usage,thin,pop_member,velo,ivb_in,spin,ext,hb_in,whiff_rate,rv100,xwoba,velo_final,ivb_in_final,spin_final,whiff_rate_final,rv100_final,g_velo,g_ivb_in,g_spin,g_whiff_rate,g_rv100,z_velo,z_ivb_in,z_spin,z_whiff_rate,z_rv100,shape_grade,results_grade,shape_score,results_score,ff_elite_shape_flag,ff_elite_results_flag,ff_elite_archetype_flag,ff_elite_composite,efc_score,archetype_tier
2023,640448,Kyle Finnegan,False,False,False,INCIDENTAL,PARTIAL,RP,18.0,51,171,106,80,0.7095,False,True,97.3784,14.5663,1988.8772,6.7117,-11.0049,0.0755,-7.4772,0.5494,97.8696,14.5663,2013.6478,0.1233,-1.303,60.0,45.0,25.0,30.0,25.0,1.1671,-0.4907,-2.2937,-1.8447,-2.6478,45.0,30.0,44.609,27.5372,False,False,False,40.0,36.0731,NOT ELITE
2020,665621,Rony Garcia,False,False,False,INCIDENTAL,PARTIAL,UNK,,14,50,38,36,0.6757,True,False,93.208,11.1552,2283.04,5.828,-8.8464,0.0,-17.788,0.5631,94.1905,11.1552,2332.5813,0.1273,-1.0987,45.0,30.0,50.0,30.0,30.0,-0.5874,-2.0344,0.0621,-1.7636,-2.1254,40.0,30.0,41.4678,30.5548,False,False,False,35.0,36.0113,NOT ELITE
2022,622608,Antonio Senzatela,False,False,False,FILE,COMPLETE,SP,87.0,19,810,391,203,0.5325,False,True,94.2821,10.944,2132.729,6.0886,-3.287,0.1279,-1.7468,0.3762,94.9371,10.944,2165.7565,0.1386,-0.9353,50.0,30.0,40.0,35.0,35.0,-0.2313,-2.1299,-1.1701,-1.5386,-1.7073,40.0,35.0,38.2286,33.7705,False,False,False,40.0,35.9995,NOT ELITE
2021,503449,MLBAM 503449,False,False,False,INCIDENTAL,PARTIAL,UNK,,15,67,41,35,0.2769,True,False,93.7761,15.4478,1866.597,5.6612,-7.6155,0.0,-10.703,0.5137,94.5949,15.4478,1907.8814,0.1234,-0.9328,45.0,50.0,20.0,30.0,35.0,-0.3945,-0.0918,-3.0749,-1.8421,-1.7009,40.0,35.0,38.3787,32.2853,False,False,False,40.0,35.332,NOT ELITE
2022,571800,Drew Hutchison,False,False,False,INCIDENTAL,PARTIAL,UNK,,24,100,88,82,0.4167,False,True,92.558,16.9212,2245.3,5.991,-3.7344,0.0114,-13.209,0.5655,93.213,16.9212,2278.3275,0.0901,-1.4169,40.0,55.0,45.0,25.0,20.0,-1.0535,0.5749,-0.3386,-2.5062,-2.9392,45.0,25.0,47.2759,22.7733,False,False,False,35.0,35.0246,NOT ELITE
2024,592351,Jon Gray,False,False,False,INCIDENTAL,PARTIAL,SP,75.0,22,113,99,85,0.452,False,True,94.9912,13.1947,2032.1062,6.5717,-10.5812,0.0404,-8.6832,0.5495,95.3187,13.1947,2048.62,0.1031,-1.1176,50.0,40.0,30.0,30.0,30.0,-0.0494,-1.1114,-2.0354,-2.248,-2.1737,40.0,30.0,39.346,27.8918,False,False,False,35.0,33.6189,NOT ELITE
2024,678368,Valente Bellozo,False,False,False,INCIDENTAL,PARTIAL,SP,95.0,13,84,63,51,0.3871,True,False,89.2726,16.1557,2086.3929,6.0714,-5.2729,0.0476,-10.4131,0.484,89.6001,16.1557,2102.9066,0.1258,-1.0541,20.0,50.0,35.0,30.0,30.0,-2.7764,0.2285,-1.6344,-1.7944,-2.0114,35.0,30.0,36.0591,30.9713,False,False,False,35.0,33.5152,NOT ELITE
2021,595191,Jerad Eickhoff,False,False,False,FILE,COMPLETE,SP,76.0,5,173,95,52,0.4846,False,True,90.0254,15.8136,2057.0636,6.4006,-11.3965,0.0421,-5.6902,0.4926,90.8442,15.8136,2098.348,0.1058,-1.0668,30.0,50.0,35.0,30.0,30.0,-2.1832,0.0737,-1.6681,-2.1936,-2.0437,40.0,30.0,37.4084,28.8136,False,False,False,35.0,33.111,NOT ELITE
2024,543135,Nathan Eovaldi,False,False,False,INCIDENTAL,PARTIAL,UNK,,28,95,91,89,0.3846,True,False,95.2758,11.7335,2178.5579,6.5663,-13.9137,0.0,-18.2758,0.5298,95.6033,11.7335,2195.0717,0.0815,-1.7753,50.0,30.0,40.0,25.0,20.0,0.0863,-1.7727,-0.9536,-2.6784,-3.8558,40.0,25.0,41.2002,21.6082,False,False,False,35.0,31.4042,NOT ELITE
2023,592866,Trevor Williams,False,False,False,INCIDENTAL,PARTIAL,SP,97.5,30,324,234,150,0.4384,False,True,89.5262,11.2989,2208.7593,6.7235,-6.4563,0.0641,-9.7849,0.5728,90.0175,11.2989,2233.5299,0.093,-2.5053,25.0,30.0,45.0,25.0,20.0,-2.5774,-1.9693,-0.6695,-2.4481,-5.723,35.0,25.0,32.6124,22.7596,False,False,False,30.0,27.686,NOT ELITE
2022,501381,Michael Pineda,False,False,False,INCIDENTAL,PARTIAL,UNK,,11,83,74,68,0.7034,True,False,89.7675,13.9836,1937.8554,6.2301,-5.1455,0.0135,-16.4386,0.5923,90.4225,13.9836,1970.883,0.0998,-1.4748,25.0,40.0,25.0,25.0,20.0,-2.3843,-0.7544,-2.6096,-2.3129,-3.0873,30.0,25.0,30.8392,23.4355,False,False,False,30.0,27.1373,NOT ELITE
2018,448306,James Shields,False,False,False,INCIDENTAL,PARTIAL,UNK,,13,52,20,13,0.3333,True,False,89.9115,13.1308,2274.7692,6.8269,-7.1838,0.1,-2.65,0.5957,91.2216,13.1308,2340.8243,0.1837,-0.4349,30.0,40.0,50.0,,45.0,-2.0032,-1.1404,0.123,,-0.4276,40.0,,39.9314,,False,False,False,,,NOT GRADED
2018,453344,MLBAM 453344,False,False,False,VS_PHI,PARTIAL,RP,21.0,9,55,24,10,0.7333,True,False,97.6836,15.4953,2422.9818,6.1982,-11.0945,0.2917,-2.2018,0.5156,98.9937,15.4953,2489.0369,0.237,-0.4191,65.0,50.0,60.0,,45.0,1.7031,-0.0703,1.2178,,-0.3872,60.0,,59.5018,,True,False,False,,,SHAPE-ONLY
2018,458681,Lance Lynn,False,False,False,INCIDENTAL,PARTIAL,UNK,,9,50,21,1,0.4717,True,False,93.72,13.8288,2359.08,6.152,-5.1264,0.4286,3.212,0.272,95.03,13.8288,2425.1351,0.2722,-0.1725,50.0,40.0,55.0,,50.0,-0.187,-0.8245,0.7457,,0.2437,50.0,,49.1141,,False,False,False,,,NOT GRADED
2018,467100,Ivan Nova,False,False,False,INCIDENTAL,PARTIAL,SP,92.0,12,53,19,11,0.2236,True,False,92.5208,13.4581,2314.3774,5.8208,-14.8528,0.1579,-1.0906,0.6046,93.8308,13.4581,2380.4324,0.1995,-0.3642,40.0,40.0,55.0,,50.0,-0.7589,-0.9922,0.4155,,-0.2466,45.0,,45.548,,False,False,False,,,NOT GRADED
2018,502042,Chris Archer,False,False,False,INCIDENTAL,PARTIAL,SP,80.0,11,75,24,6,0.3488,True,False,94.3267,18.0368,2190.0667,5.9733,-5.8,0.2917,-2.3893,0.707,95.6367,18.0368,2256.1217,0.237,-0.462,50.0,60.0,45.0,,45.0,0.1023,1.0798,-0.5027,,-0.4969,50.0,,52.2646,,False,False,False,,,NOT GRADED
2018,518452,Chad Bettis,False,False,False,INCIDENTAL,PARTIAL,RP,33.0,8,51,20,8,0.3778,True,False,91.1961,12.7529,1861.2353,5.8,-4.8918,0.2,-0.2863,0.4868,92.5061,12.7529,1927.2904,0.21,-0.3267,35.0,35.0,20.0,,50.0,-1.3906,-1.3113,-2.9316,,-0.1509,30.0,,31.2216,,False,False,False,,,NOT GRADED
2018,518813,Greg Holland,False,False,False,VS_PHI,PARTIAL,RP,14.5,15,64,20,7,0.3787,True,False,93.2344,16.1175,2275.8594,6.0156,-0.7256,0.15,-0.9531,0.0721,94.5444,16.1175,2341.9144,0.1969,-0.3635,45.0,50.0,50.0,,50.0,-0.4186,0.2112,0.131,,-0.2448,50.0,,49.7455,,False,False,False,,,NOT GRADED
2018,520980,Pedro Baez,False,False,False,INCIDENTAL,PARTIAL,RP,21.0,11,51,24,3,0.4322,True,False,96.0157,17.6682,2250.5686,6.2078,-6.1506,0.2917,0.7784,0.4947,97.3257,17.6682,2316.6237,0.237,-0.2789,60.0,60.0,50.0,,50.0,0.9077,0.913,-0.0558,,-0.0284,55.0,,55.8832,,False,False,False,,,NOT GRADED
2018,542960,Brad Brach,False,False,False,INCIDENTAL,PARTIAL,RP,7.5,18,50,18,6,0.4132,True,False,94.174,15.1752,2273.32,5.66,-7.5408,0.1111,-2.556,0.3167,95.484,15.1752,2339.3751,0.1887,-0.4269,50.0,50.0,50.0,,45.0,0.0295,-0.2152,0.1123,,-0.407,50.0,,49.7552,,False,False,False,,,NOT GRADED
2018,543022,Tyler Chatwood,False,False,False,VS_PHI,PARTIAL,SP,54.0,6,56,22,9,0.366,True,False,93.875,14.475,2447.7143,6.0054,-2.9679,0.2727,-2.6696,0.4684,95.185,14.475,2513.7694,0.2303,-0.4437,50.0,45.0,65.0,,45.0,-0.1131,-0.532,1.4004,,-0.45,55.0,,52.5176,,False,False,False,,,NOT GRADED
2018,572143,MLBAM 572143,False,False,False,INCIDENTAL,PARTIAL,UNK,,6,52,18,5,0.7123,True,False,93.05,13.47,2030.4231,6.6596,-6.1315,0.2222,-5.1577,0.3132,94.36,13.47,2096.4782,0.2157,-0.5498,45.0,40.0,35.0,,45.0,-0.5065,-0.9868,-1.6819,,-0.7213,40.0,,39.4158,,False,False,False,,,NOT GRADED
2018,595191,Jerad Eickhoff,False,False,True,PHI,COMPLETE,RP,26.0,3,50,23,11,0.5102,True,False,91.124,17.7768,2261.58,6.352,-7.1952,0.2174,-2.6,0.5067,92.434,17.7768,2327.6351,0.2147,-0.4288,35.0,60.0,50.0,,45.0,-1.425,0.9621,0.0256,,-0.412,50.0,,48.5423,,False,False,False,,,NOT GRADED
2018,607188,Jake Faria,False,False,False,VS_PHI,PARTIAL,SP,78.0,4,53,16,5,0.5146,True,False,91.7472,18.8445,2113.9623,5.8925,-1.8951,0.1875,-0.0604,0.3202,93.0572,18.8445,2180.0173,0.2078,-0.3161,40.0,65.0,40.0,,50.0,-1.1278,1.4453,-1.0648,,-0.1237,50.0,,47.5089,,False,False,False,,,NOT GRADED
2018,607625,Seth Lugo,False,False,False,VS_PHI,PARTIAL,RP,27.0,13,50,23,5,0.2513,True,False,94.7571,16.6686,2217.3095,6.2095,-8.04,0.3043,2.53,0.2676,96.0672,16.6686,2283.3646,0.24,-0.2026,55.0,55.0,45.0,,50.0,0.3076,0.4606,-0.3014,,0.1668,50.0,,51.5558,,False,False,False,,,NOT GRADED
2018,608337,Lucas Giolito,False,False,False,INCIDENTAL,PARTIAL,UNK,,13,55,21,11,0.3022,True,False,92.0618,15.2378,2096.0,6.4491,-7.3615,0.1905,-5.1273,0.4729,93.3718,15.2378,2162.0551,0.2073,-0.5604,40.0,50.0,40.0,,45.0,-0.9778,-0.1868,-1.1975,,-0.7486,45.0,,42.1263,,False,False,False,,,NOT GRADED
2018,622694,Elieser Hernandez,False,False,False,INCIDENTAL,PARTIAL,RP,11.0,9,61,24,12,0.6489,True,False,91.1361,17.6951,2245.3934,6.259,-6.4682,0.25,3.741,0.1946,92.4461,17.6951,2311.4485,0.2245,-0.1118,35.0,60.0,50.0,,55.0,-1.4193,0.9252,-0.094,,0.399,50.0,,48.0397,,False,False,False,,,NOT GRADED
2019,425844,Zack Greinke,False,False,False,INCIDENTAL,PARTIAL,UNK,,10,51,19,11,0.505,True,False,90.4176,16.0,2332.0,5.8667,-2.1365,0.2632,1.8039,0.3982,91.5639,16.0,2389.7982,0.2261,-0.2328,30.0,50.0,55.0,,50.0,-1.8399,0.1581,0.4847,,0.0895,45.0,,46.0095,,False,False,False,,,NOT GRADED
2019,458681,Lance Lynn,False,False,False,INCIDENTAL,PARTIAL,UNK,,8,70,24,12,0.4516,True,False,94.3271,14.1086,2459.3857,6.2986,-5.6383,0.25,0.8229,0.4484,95.4734,14.1086,2517.1839,0.2245,-0.2588,50.0,45.0,65.0,,50.0,0.0244,-0.6979,1.4257,,0.023,55.0,,52.5073,,False,False,False,,,NOT GRADED
2019,467100,Ivan Nova,False,False,False,INCIDENTAL,PARTIAL,SP,78.0,14,67,22,7,0.2376,True,False,92.4955,11.4716,2257.0299,5.891,-11.8245,0.2273,0.9791,0.3694,93.6418,11.4716,2314.828,0.2175,-0.2525,40.0,30.0,50.0,,50.0,-0.8491,-1.8912,-0.069,,0.0391,40.0,,40.6358,,False,False,False,,,NOT GRADED
2019,572096,Trevor Rosenthal,False,False,False,VS_PHI,PARTIAL,RP,20.0,7,73,23,5,0.7684,True,False,98.4247,16.4729,2393.7397,5.7877,-7.1836,0.3043,-1.9,0.5967,99.5709,16.4729,2451.5379,0.24,-0.4278,70.0,55.0,60.0,,45.0,1.9784,0.3721,0.9408,,-0.4094,60.0,,60.9708,,True,False,False,,,SHAPE-ONLY
2019,596451,Roman Quinn,False,False,True,PHI,COMPLETE,RP,32.0,2,64,23,15,1.0,True,False,79.0,16.2994,2026.2812,4.7562,-6.2662,0.0435,-2.45,0.4686,80.1463,16.2994,2084.0794,0.1641,-0.447,20.0,55.0,30.0,,45.0,-7.2847,0.2935,-1.7734,,-0.4583,35.0,,35.067,,False,False,False,,,NOT GRADED
2019,621244,José Berríos,False,False,False,INCIDENTAL,PARTIAL,SP,98.0,13,51,24,9,0.2237,True,False,92.9549,14.6094,2192.7647,6.4804,-9.7906,0.0833,-6.3922,0.5838,94.1012,14.6094,2250.5629,0.1746,-0.6012,45.0,45.0,45.0,,40.0,-0.63,-0.4712,-0.5437,,-0.8528,45.0,,44.5169,,False,False,False,,,NOT GRADED
2019,668678,Zac Gallen,False,False,False,VS_PHI,PARTIAL,SP,85.0,5,62,23,7,0.4336,True,False,93.3726,18.0542,2373.8226,6.2855,-4.9703,0.3478,0.5403,0.284,94.5188,18.0542,2431.6208,0.2526,-0.2816,45.0,60.0,60.0,,50.0,-0.4308,1.0877,0.7936,,-0.0354,55.0,,54.835,,False,False,False,,,NOT GRADED
2021,543243,Sonny Gray,False,False,False,VS_PHI,PARTIAL,SP,87.0,6,58,24,8,0.1973,True,False,92.3121,15.571,2404.2069,6.5121,-1.6034,0.1667,1.1621,0.2044,93.1308,15.571,2445.4913,0.1995,-0.2529,40.0,50.0,60.0,,50.0,-1.0927,-0.0361,0.8961,,0.038,50.0,,49.2245,,False,False,False,,,NOT GRADED
2021,625643,Reynaldo Lopez,False,False,False,INCIDENTAL,PARTIAL,UNK,,7,57,17,5,0.6,True,False,95.5351,16.4,2226.9474,6.3281,-7.8211,0.2353,1.5684,0.3334,96.3539,16.4,2268.2318,0.2186,-0.2338,55.0,55.0,45.0,,50.0,0.4443,0.3391,-0.4132,,0.0868,50.0,,51.2338,,False,False,False,,,NOT GRADED
2021,641360,Phil Bickford,False,False,False,VS_PHI,PARTIAL,RP,20.5,6,58,20,6,0.6237,True,False,93.6603,16.9903,2330.6034,6.9034,-4.2807,0.3,2.7241,0.3305,94.4791,16.9903,2371.8879,0.2363,-0.1736,45.0,55.0,55.0,,50.0,-0.4498,0.6062,0.3524,,0.241,50.0,,51.6964,,False,False,False,,,NOT GRADED
2021,663372,Ryan Feltner,False,False,False,VS_PHI,PARTIAL,SP,81.0,1,50,19,5,0.6173,True,False,92.308,14.484,2244.14,6.48,-7.0056,0.3158,-0.14,0.3046,93.1268,14.484,2285.4244,0.2395,-0.3203,40.0,45.0,45.0,,50.0,-1.0947,-0.528,-0.2862,,-0.1344,45.0,,43.6372,,False,False,False,,,NOT GRADED
2021,664074,MLBAM 664074,False,False,False,VS_PHI,PARTIAL,RP,45.5,7,50,21,3,0.4032,True,False,93.442,15.9432,2230.06,7.124,-8.664,0.0,-0.58,0.372,94.2608,15.9432,2271.3444,0.1554,-0.3397,45.0,50.0,45.0,,50.0,-0.5539,0.1324,-0.3902,,-0.1841,45.0,,47.2942,,False,False,False,,,NOT GRADED
