game_date,stand,pitch_type,pitch_name,plate_x,plate_z,release_speed,pfx_x,pfx_z,description,zone,balls,strikes
2026-08-10,R,SL,Slider,0.3870493036106275,2.308747764677612,84.7,0.7,0.16,swinging_strike,6.0,0,0
2026-08-10,L,CU,Curveball,0.5443306043597385,-0.0472897248973596,82.6,0.63,-0.82,blocked_ball,14.0,3,2
2026-08-10,L,CH,Changeup,0.4042396937039156,2.093262963175921,90.6,-0.94,0.34,swinging_strike,9.0,3,1
2026-08-10,L,FF,4-Seam Fastball,-1.03984161690786,2.6794264101689445,96.1,-0.19,1.34,ball,11.0,2,1
2026-08-10,L,FF,4-Seam Fastball,-1.356440024595027,3.3518629326302283,96.5,-0.01,1.23,ball,11.0,1,1
2026-08-10,L,CH,Changeup,-0.0031281706230117,3.087413205690918,90.8,-0.89,0.38,foul,2.0,1,0
2026-08-10,L,FF,4-Seam Fastball,-1.2324290400704716,1.7059130977436956,96.2,0.19,1.24,ball,13.0,0,0
2026-08-10,R,ST,Sweeper,0.6545966307329136,2.4791474841564654,83.5,1.61,-0.2,hit_into_play,6.0,1,2
2026-08-10,R,SL,Slider,0.8615555875283034,0.9781882212327996,87.2,0.7,-0.03,swinging_strike,14.0,1,1
2026-08-10,R,SL,Slider,1.937896544389756,0.1964901776771075,88.1,0.55,0.19,ball,14.0,0,1
2026-08-10,R,FF,4-Seam Fastball,1.1291946228115193,2.059856385657529,98.1,-0.02,1.51,foul,14.0,0,0
2026-08-10,L,ST,Sweeper,0.2261560685245889,1.3627919316104666,81.6,1.55,-0.12,swinging_strike,14.0,0,2
2026-08-10,L,CH,Changeup,-0.3065564056892778,1.5142193478593668,91.7,-1.12,0.28,foul,7.0,0,2
2026-08-10,L,CH,Changeup,-0.9856391360969572,1.8069579355246863,91.0,-0.92,0.37,foul,13.0,0,2
2026-08-10,L,ST,Sweeper,-0.0210691535159794,2.93636118567752,81.0,1.65,0.06,called_strike,2.0,0,1
2026-08-10,L,FF,4-Seam Fastball,0.3229555169991279,2.3369331541571707,96.2,-0.09,1.44,called_strike,6.0,0,0
2026-08-16,R,SL,Slider,0.7059732610051548,1.7354739920521944,89.1,0.5,0.1,hit_into_play,9.0,2,2
2026-08-16,R,ST,Sweeper,0.8435310492917201,1.4460170394747318,81.7,1.31,-0.1,ball,14.0,1,2
2026-08-16,R,FF,4-Seam Fastball,-0.8107380062581921,2.2374872862850483,98.4,-0.34,1.46,foul,4.0,1,2
2026-08-16,R,FF,4-Seam Fastball,-0.1211157808845239,3.01639062124832,97.6,-0.27,1.56,swinging_strike,2.0,1,1
2026-08-16,R,ST,Sweeper,0.2855040397563624,1.4419957886882235,82.8,1.33,0.3,called_strike,14.0,1,0
2026-08-16,R,CH,Changeup,-0.6339627533415431,3.4360132089261746,90.1,-0.86,0.57,ball,11.0,0,0
2026-08-16,L,FF,4-Seam Fastball,-0.6057345290658424,2.9921422563353444,97.4,-0.47,1.57,hit_into_play,1.0,3,2
2026-08-16,L,CU,Curveball,0.8108362281719146,1.6732826188207333,81.9,0.76,-0.41,foul,9.0,3,2
2026-08-16,L,ST,Sweeper,-0.0724098400107271,2.0413621159226905,82.8,1.39,0.3,called_strike,8.0,3,1
2026-08-16,L,FF,4-Seam Fastball,-1.151096632601076,1.4640389671568828,97.6,-0.33,1.53,ball,13.0,2,1
2026-08-16,L,CH,Changeup,0.5636383063744376,0.7702373911254439,90.9,-0.84,0.76,ball,14.0,1,1
2026-08-16,L,FF,4-Seam Fastball,-1.0111083471836464,3.110798281513947,97.3,-0.2,1.53,ball,11.0,0,1
2026-08-16,L,ST,Sweeper,0.5887684296459053,2.5557022370838687,81.9,0.96,0.31,foul,6.0,0,0
2026-08-16,L,ST,Sweeper,0.1566682453330734,1.5468432066777007,84.1,1.77,0.22,hit_into_play,14.0,2,2
2026-08-16,L,CH,Changeup,-0.0110358112987973,1.5728029427141177,92.0,-1.0,0.44,foul,8.0,2,2
2026-08-16,L,CH,Changeup,-0.1011580104186569,0.9650184502721926,91.6,-1.12,0.62,ball,13.0,1,2
2026-08-16,L,FF,4-Seam Fastball,-0.5350140499570112,3.811886794512588,96.5,-0.31,1.61,foul,11.0,1,2
2026-08-16,L,FF,4-Seam Fastball,0.1170075689531314,3.3508462499219807,98.4,-0.32,1.65,foul,2.0,1,2
2026-08-16,L,CU,Curveball,0.5538911806840738,0.0775120808140874,80.9,0.39,-0.69,ball,14.0,0,2
2026-08-16,L,ST,Sweeper,0.4720791139417153,2.242088558584208,82.6,1.22,0.42,foul,6.0,0,1
2026-08-16,L,ST,Sweeper,-0.6195823481105751,2.5300674878082687,80.0,1.54,0.32,called_strike,4.0,0,0
2026-08-16,R,ST,Sweeper,0.8882746547351366,1.8817464284885264,83.7,1.4,-0.01,swinging_strike,14.0,2,2
2026-08-16,R,ST,Sweeper,2.057141778188013,0.7526791679681457,84.6,1.38,0.16,ball,14.0,1,2
2026-08-16,R,SL,Slider,1.356205225036495,0.8776115394813051,89.2,0.41,0.51,ball,14.0,0,2
2026-08-16,R,FF,4-Seam Fastball,0.0350844677428595,2.648376640360019,98.2,-0.19,1.59,swinging_strike,5.0,0,1
2026-08-16,R,CH,Changeup,0.234211761105676,1.8954590318987203,90.1,-1.06,0.34,foul,8.0,0,0
2026-08-16,L,SL,Slider,0.835556982088237,3.316132267946317,87.6,0.36,0.3,hit_into_play,12.0,0,2
2026-08-16,L,FF,4-Seam Fastball,0.1292127425106902,4.087639459032671,97.6,-0.41,1.53,foul,12.0,0,2
2026-08-16,L,CH,Changeup,-1.179913409167601,3.449306769674858,90.0,-1.3,0.38,foul,11.0,0,2
2026-08-16,L,CH,Changeup,-0.5421983651465507,1.1547193215960632,89.0,-1.07,0.57,foul,13.0,0,1
2026-08-16,L,ST,Sweeper,0.606275685008014,1.962538009333824,82.1,1.44,0.02,called_strike,9.0,0,0
2026-08-16,R,SL,Slider,1.5151179606799428,2.014787437469794,89.5,0.59,0.2,ball,14.0,3,2
2026-08-16,R,FF,4-Seam Fastball,-0.405716051391535,4.053124418877524,98.2,-0.15,1.63,ball,11.0,2,2
2026-08-16,R,FF,4-Seam Fastball,-0.2297437666028308,2.2868188175166706,98.8,-0.42,1.74,foul,5.0,2,2
2026-08-16,R,ST,Sweeper,2.4573530802055625,1.9422481785991736,81.8,1.64,-0.08,ball,14.0,1,2
2026-08-16,R,FF,4-Seam Fastball,0.4059157968034064,2.877225399450365,97.7,-0.3,1.68,swinging_strike,3.0,1,1
2026-08-16,R,ST,Sweeper,1.346762049197886,0.6085297534008127,81.7,1.3,0.12,swinging_strike,14.0,1,0
2026-08-16,R,SL,Slider,1.1063406393868616,2.107520755737348,87.6,0.61,0.37,ball,14.0,0,0
2026-08-16,L,CH,Changeup,-0.9975190951126798,2.408978827886502,91.6,-1.13,0.71,hit_into_play,11.0,0,2
2026-08-16,L,ST,Sweeper,0.648345711923034,2.551021233840522,80.0,1.48,0.34,foul,6.0,0,1
2026-08-16,L,FF,4-Seam Fastball,-0.4808216751979736,2.3452072395934507,95.6,-0.31,1.52,called_strike,4.0,0,0
2026-08-16,R,ST,Sweeper,0.0936619015068849,2.875844665329574,79.7,1.63,-0.03,hit_into_play,2.0,0,0
2026-08-16,L,CH,Changeup,-0.3362206499100456,2.563419842321837,89.3,-0.97,0.36,hit_into_play,4.0,1,0
2026-08-16,L,FF,4-Seam Fastball,0.1285376813749854,1.099473927167877,96.8,-0.28,1.5,ball,14.0,0,0
2026-08-16,R,ST,Sweeper,1.0729262697549378,1.689577512810832,84.3,1.52,0.14,hit_into_play,14.0,3,2
2026-08-16,R,FF,4-Seam Fastball,0.1503321029267719,1.7574429380664105,97.0,-0.29,1.39,called_strike,8.0,3,1
2026-08-16,R,FF,4-Seam Fastball,0.2031518948092553,2.1959803150828945,96.9,-0.26,1.45,called_strike,5.0,3,0
2026-08-16,R,ST,Sweeper,0.8579076496903084,1.4440826957209647,83.1,1.57,0.22,ball,14.0,2,0
2026-08-16,R,SL,Slider,1.4111740251183829,0.1398480664113832,88.7,0.53,0.51,ball,14.0,1,0
2026-08-16,R,ST,Sweeper,0.404433714851538,1.4565405533714515,81.1,1.85,-0.32,ball,14.0,0,0
2026-08-16,L,FF,4-Seam Fastball,0.7251662333934683,2.877284130812765,96.9,-0.43,1.5,hit_into_play,3.0,1,0
2026-08-16,L,FF,4-Seam Fastball,-1.1388755256259242,3.689886850674255,97.2,-0.43,1.51,ball,11.0,0,0
2026-08-16,L,FF,4-Seam Fastball,-0.3413502128762297,2.743521379154079,97.6,-0.32,1.58,hit_into_play,4.0,1,2
2026-08-16,L,SL,Slider,1.4207198178051166,1.6059426230126133,85.1,0.56,0.18,ball,14.0,0,2
2026-08-16,L,FF,4-Seam Fastball,0.5246783256489612,2.164200486155265,97.6,-0.42,1.58,called_strike,9.0,0,1
2026-08-16,L,FF,4-Seam Fastball,-0.2142155087005428,3.240909579530528,98.1,-0.05,1.45,foul,2.0,0,0
2026-08-16,R,FF,4-Seam Fastball,0.5842558444958069,4.077651399938709,97.5,-0.06,1.51,foul_tip,12.0,0,2
2026-08-16,R,CH,Changeup,-0.7081088479189993,1.6729706307192709,91.1,-0.89,0.56,foul,7.0,0,2
2026-08-16,R,ST,Sweeper,-0.8572458196032271,2.585023261163378,80.9,1.38,0.07,called_strike,11.0,0,1
2026-08-16,R,SL,Slider,0.7561004962829085,1.7589761323708872,86.8,0.63,0.15,called_strike,9.0,0,0
2026-08-16,L,CU,Curveball,-0.0606156352428979,1.4221579076063176,81.7,0.62,-0.83,hit_into_play,13.0,0,1
2026-08-16,L,FF,4-Seam Fastball,-0.7834819771431737,2.489869697223596,96.8,-0.25,1.43,called_strike,4.0,0,0
2026-08-16,R,ST,Sweeper,0.7246074302276622,2.1717044510481225,82.6,1.6,0.25,hit_into_play,6.0,1,1
2026-08-16,R,ST,Sweeper,0.2144896151286182,2.73389911731626,80.5,1.37,0.43,called_strike,2.0,1,0
2026-08-16,R,FF,4-Seam Fastball,-0.3560847422560649,3.601743911177764,95.4,-0.23,1.35,ball,11.0,0,0
2026-08-16,L,FF,4-Seam Fastball,-0.3214426824280628,3.616867100373669,95.4,-0.3,1.4,hit_into_play,11.0,0,0
2026-08-16,L,CH,Changeup,0.2254453524221482,1.355135471368012,89.7,-1.15,0.31,ball,14.0,1,0
2026-08-16,L,SL,Slider,0.0240792860412973,0.8682771875307858,88.7,0.46,0.5,ball,14.0,0,0
2026-08-16,R,FF,4-Seam Fastball,-1.295595027887265,4.794130386836053,97.5,-0.49,1.41,hit_by_pitch,11.0,0,0
2026-08-16,L,SL,Slider,0.4434092958535071,2.436921000618945,89.8,0.49,0.3,hit_into_play,6.0,1,2
2026-08-16,L,ST,Sweeper,0.4787704219863129,2.3009611057960546,84.1,1.18,0.42,foul,6.0,1,2
2026-08-16,L,FF,4-Seam Fastball,0.0691744225615699,3.5634726843072557,96.4,-0.25,1.47,foul,12.0,1,1
2026-08-16,L,FF,4-Seam Fastball,-1.7323217136043492,2.4756854905848478,96.4,-0.38,1.62,ball,11.0,0,1
2026-08-16,L,CH,Changeup,-0.3516358302044123,3.088830090665629,90.4,-0.99,0.51,foul,1.0,0,0
2026-08-16,R,FF,4-Seam Fastball,-0.7048176061166513,3.954177532467584,97.5,-0.17,1.43,ball,11.0,3,1
2026-08-16,R,ST,Sweeper,2.0310676812660056,1.6681541267136382,83.4,1.29,0.31,ball,14.0,2,1
2026-08-16,R,SL,Slider,1.271322078616402,1.669542288496429,88.5,0.38,0.62,ball,14.0,1,1
2026-08-16,R,ST,Sweeper,1.3081315070826856,0.4348718609309703,84.0,1.45,0.21,blocked_ball,14.0,0,1
2026-08-16,R,ST,Sweeper,0.5419558962536293,2.33439505761122,82.4,1.72,0.2,foul,6.0,0,0
2026-08-16,L,CH,Changeup,-0.5458907683376999,3.0592538661524364,89.4,-1.21,0.26,hit_into_play,1.0,1,2
2026-08-16,L,FF,4-Seam Fastball,-0.4021112305032095,1.6701714048481215,96.4,-0.5,1.5,called_strike,7.0,1,1
2026-08-16,L,FF,4-Seam Fastball,-0.4664146621431316,1.4201618015914093,95.6,-0.23,1.52,ball,13.0,0,1
2026-08-16,L,ST,Sweeper,0.0467705125059871,2.3354346211592776,81.4,1.5,0.12,called_strike,5.0,0,0
2026-08-16,L,CH,Changeup,0.1551810174112309,1.7047677749968255,91.6,-1.2,0.73,hit_into_play,8.0,1,1
2026-08-16,L,CH,Changeup,-1.2783058283526232,1.812897766235691,90.7,-1.15,0.54,ball,13.0,0,1
2026-08-16,L,ST,Sweeper,-0.4690158055734805,2.7371951325295187,82.3,1.46,0.35,called_strike,4.0,0,0
2026-08-16,R,ST,Sweeper,-0.3128675722049314,2.625502697959101,81.3,1.24,0.45,hit_into_play,4.0,2,1
2026-08-16,R,CH,Changeup,-0.7578259806233687,3.422129902628176,93.4,-1.19,0.9,called_strike,11.0,2,0
2026-08-16,R,SL,Slider,1.0339004311597797,0.9091498502202606,86.5,0.6,0.21,ball,14.0,1,0
2026-08-16,R,SL,Slider,1.0829153535123428,2.4737965280147485,86.8,0.67,0.3,ball,12.0,0,0
2026-08-16,L,FF,4-Seam Fastball,-1.8628862847181704,3.109070610551884,95.6,-0.68,1.52,ball,11.0,3,0
2026-08-16,L,FF,4-Seam Fastball,0.161701194959991,0.9942120722090564,95.5,-0.49,1.6,ball,14.0,2,0
2026-08-16,L,ST,Sweeper,1.2627207581611493,1.4732320733377042,82.6,1.16,0.4,ball,14.0,1,0
2026-08-16,L,FF,4-Seam Fastball,-0.0277237354356085,1.3972432285201095,96.1,-0.52,1.57,ball,13.0,0,0
2026-08-22,R,CH,Changeup,-1.0374536276431725,2.6388297686348454,91.5,-1.14,0.76,hit_into_play,11.0,2,2
2026-08-22,R,SL,Slider,0.7685648976831065,1.569703697699297,88.8,0.46,0.19,foul,9.0,2,2
2026-08-22,R,ST,Sweeper,2.297104110551129,1.0441598091242588,86.1,1.19,0.44,ball,14.0,1,2
2026-08-22,R,FF,4-Seam Fastball,0.1808852006761511,3.3049017824991367,99.6,-0.21,1.46,foul,2.0,1,2
2026-08-22,R,SL,Slider,1.3345772026851943,2.285729700578326,89.3,0.79,0.13,ball,14.0,0,2
2026-08-22,R,SL,Slider,0.7539532561050785,2.068152119014303,87.8,0.64,0.02,foul,9.0,0,1
2026-08-22,R,ST,Sweeper,-0.6572544779565079,2.372892632150977,81.9,1.51,-0.13,foul,4.0,0,0
2026-08-22,L,CU,Curveball,0.2220046485980562,1.8286015686705903,81.9,0.67,-0.81,swinging_strike,8.0,2,2
2026-08-22,L,SL,Slider,-0.1066743451610368,2.5532179398197883,87.8,0.58,0.5,swinging_strike,5.0,2,1
2026-08-22,L,FF,4-Seam Fastball,0.8505767563808613,0.5606378320389268,98.1,-0.43,1.41,blocked_ball,14.0,1,1
2026-08-22,L,CH,Changeup,-1.1529008819657338,1.9112823342052407,89.1,-1.33,0.07,swinging_strike,13.0,1,0
2026-08-22,L,ST,Sweeper,-1.0773556542346123,2.866626269457781,81.5,1.55,0.16,ball,11.0,0,0
2026-08-22,R,CH,Changeup,-0.9129825495837908,3.379010599822676,93.5,-1.16,0.75,hit_into_play,11.0,0,0
2026-08-22,L,FF,4-Seam Fastball,0.8229423923527223,2.206411423240196,96.0,-0.08,1.46,hit_into_play,6.0,0,0
2026-08-22,R,CH,Changeup,-0.9245678602265748,2.7014164647364804,92.1,-1.22,0.57,swinging_strike,11.0,0,2
2026-08-22,R,SL,Slider,0.2736218353110337,2.960507594478052,86.8,0.56,0.34,foul,2.0,0,2
2026-08-22,R,ST,Sweeper,0.9468463202792884,1.6828933131449135,82.6,1.51,0.01,swinging_strike,14.0,0,1
2026-08-22,R,CH,Changeup,-0.2050238753265807,2.557889000622352,89.8,-1.04,0.35,foul,5.0,0,0
2026-08-22,R,SL,Slider,0.7956038404010333,1.7683467612452848,87.9,0.7,0.11,swinging_strike,9.0,2,2
2026-08-22,R,ST,Sweeper,0.7788211822053726,1.8756056308568885,82.8,1.71,-0.32,foul,9.0,2,2
2026-08-22,R,FF,4-Seam Fastball,0.5755062165879683,3.7387103162743855,98.1,0.02,1.63,foul,12.0,2,2
2026-08-22,R,CH,Changeup,-0.0501449363250785,0.9872534750724264,91.4,-1.33,0.58,ball,13.0,1,2
2026-08-22,R,ST,Sweeper,0.9656933135324628,1.4020988448145708,84.9,1.34,0.11,swinging_strike,14.0,1,1
2026-08-22,R,FF,4-Seam Fastball,0.8589889881123409,1.9932656327534144,97.6,-0.2,1.57,ball,14.0,0,1
2026-08-22,R,CH,Changeup,-0.4878311621964102,1.1146858300140294,90.3,-1.24,0.44,swinging_strike,13.0,0,0
2026-08-22,L,CH,Changeup,-0.7090392668101555,1.836073184449748,93.3,-1.1,0.27,hit_into_play,7.0,1,2
2026-08-22,L,FF,4-Seam Fastball,1.1038157293955595,3.0098222354886914,98.1,-0.07,1.62,foul,12.0,1,2
2026-08-22,L,CH,Changeup,-0.4792290053401897,0.751487606294106,92.6,-1.21,0.29,foul,13.0,1,2
2026-08-22,L,CH,Changeup,-0.3209240059377625,1.896967492175592,92.3,-1.14,0.41,foul,7.0,1,2
2026-08-22,L,CU,Curveball,0.8487420295772218,0.3896419112753047,82.7,0.69,-0.99,blocked_ball,14.0,0,2
2026-08-22,L,FF,4-Seam Fastball,0.1037984840858759,2.327920088558485,98.6,-0.27,1.42,swinging_strike,5.0,0,1
2026-08-22,L,CH,Changeup,0.0516840706150141,1.922487753251511,91.9,-1.07,0.75,foul,8.0,0,0
2026-08-22,R,SI,Sinker,-0.7813451545558865,2.342006955100916,97.0,-1.05,1.16,hit_into_play,4.0,0,0
2026-08-22,L,ST,Sweeper,0.4649851646185905,1.918558313497276,83.8,1.56,0.23,hit_into_play,9.0,2,1
2026-08-22,L,SL,Slider,-0.0820380094690841,2.3621625243344715,88.1,0.58,0.43,called_strike,5.0,2,0
2026-08-22,L,CH,Changeup,0.2413512975863097,1.018829204059648,90.2,-1.23,0.15,ball,14.0,1,0
2026-08-22,L,FF,4-Seam Fastball,-1.0679837205656446,2.443122925499406,97.2,-0.31,1.52,ball,11.0,0,0
2026-08-22,R,FF,4-Seam Fastball,-0.555327895945535,1.4795879929305382,95.9,0.01,1.57,hit_into_play,13.0,0,0
2026-08-22,L,FF,4-Seam Fastball,-0.4145826925339558,4.027551608456184,98.2,-0.33,1.33,swinging_strike,11.0,1,2
2026-08-22,L,CH,Changeup,-0.2581279347405825,1.7809006395039055,92.9,-1.13,0.76,foul,8.0,1,2
2026-08-22,L,CH,Changeup,-1.781685522590349,2.946700137086283,92.5,-1.12,0.74,ball,11.0,0,2
2026-08-22,L,CH,Changeup,0.3159229707461004,0.689916371452628,91.2,-1.3,0.12,swinging_strike,14.0,0,1
2026-08-22,L,SL,Slider,-0.0691046266696651,1.5775287216292635,87.6,0.6,0.15,called_strike,8.0,0,0
2026-08-22,R,SI,Sinker,-0.0474252258065783,2.326272284183311,95.5,-1.28,0.54,hit_into_play,5.0,1,2
2026-08-22,R,ST,Sweeper,-0.3967269516174168,3.2360932428713216,82.7,1.86,0.04,called_strike,1.0,1,1
2026-08-22,R,FF,4-Seam Fastball,0.0318047917946125,1.7629894076306207,96.6,-0.02,1.54,called_strike,8.0,1,0
2026-08-22,R,ST,Sweeper,-0.2409706836621061,3.657727386010907,81.9,1.73,-0.04,ball,11.0,0,0
2026-08-22,L,FF,4-Seam Fastball,0.8558237426797554,2.506404306902972,96.0,-0.13,1.36,hit_into_play,12.0,0,1
2026-08-22,L,CH,Changeup,-0.4755720021044191,2.569646572879161,89.7,-0.94,0.35,called_strike,4.0,0,0
2026-08-22,R,SI,Sinker,-0.1303955076682793,2.661312869747203,95.9,-0.67,1.13,hit_into_play,5.0,0,0
2026-08-22,R,ST,Sweeper,-0.1561181416155599,2.6212162604515954,81.7,1.32,-0.07,hit_into_play,5.0,0,0
2026-08-22,L,CH,Changeup,-0.6521719155643051,1.3446610169069706,91.1,-1.11,0.6,hit_into_play,13.0,3,2
2026-08-22,L,CH,Changeup,0.7405829108113244,0.7495612666339844,91.6,-1.22,0.33,ball,14.0,2,2
2026-08-22,L,SL,Slider,1.2787734844577288,1.735282974238439,89.3,0.53,0.15,ball,14.0,1,2
2026-08-22,L,CU,Curveball,-0.4867380809555734,2.152571436738249,81.2,0.72,-0.7,foul,4.0,1,2
2026-08-22,L,CH,Changeup,-0.7893075227167363,1.8830783348886817,90.9,-1.24,0.69,foul,7.0,1,1
2026-08-22,L,SL,Slider,0.0122845882581407,1.9743545496426167,88.7,0.4,0.31,foul,8.0,1,0
2026-08-22,L,FF,4-Seam Fastball,0.7100456842958661,3.2712646954031506,96.1,0.04,1.4,ball,3.0,0,0
2026-08-22,R,ST,Sweeper,0.1684607667576655,1.8443767466217729,83.8,1.09,0.1,hit_into_play,8.0,0,0
2026-08-22,L,ST,Sweeper,0.2905169617200158,2.0104180397036595,83.8,1.4,0.33,hit_into_play,9.0,0,0
2026-08-22,R,SI,Sinker,-1.683894479154591,3.169112432051614,95.8,-1.31,0.68,hit_into_play,11.0,3,2
2026-08-22,R,SL,Slider,-0.0828402888049639,1.3937494445010636,88.5,0.54,0.2,ball,13.0,2,2
2026-08-22,R,CH,Changeup,-1.1466309918431996,1.7334317401479953,91.3,-1.18,0.78,foul,13.0,2,2
2026-08-22,R,FF,4-Seam Fastball,-0.1465641168218071,1.7101640516234484,95.8,-0.12,1.33,foul,8.0,2,2
2026-08-22,R,ST,Sweeper,1.0470422650093172,1.3115259357492612,82.4,1.78,0.26,ball,14.0,1,2
2026-08-22,R,ST,Sweeper,0.8041592162174716,2.0714482431718424,81.6,1.78,0.2,swinging_strike,9.0,1,1
2026-08-22,R,ST,Sweeper,1.9616743901970408,1.2937798910671583,82.6,1.76,0.23,ball,14.0,0,1
2026-08-22,R,SI,Sinker,-0.5671174180485141,2.108423544673545,95.4,-0.8,1.0,called_strike,7.0,0,0
2026-08-22,L,FF,4-Seam Fastball,-0.012266415325107,2.046443095296249,97.7,-0.35,1.36,hit_into_play,8.0,0,1
2026-08-22,L,ST,Sweeper,0.1709207335899198,2.3075510151280123,83.8,1.21,0.39,called_strike,5.0,0,0
2026-08-22,R,FF,4-Seam Fastball,-0.2532860867151166,3.4032484509040097,96.9,-0.27,1.52,foul_tip,11.0,2,2
2026-08-22,R,ST,Sweeper,1.4104240779999446,0.540359873608383,84.2,1.44,-0.39,ball,14.0,1,2
2026-08-22,R,SL,Slider,1.2378088956921314,0.7795831751761453,88.6,0.62,0.35,ball,14.0,0,2
2026-08-22,R,SI,Sinker,-0.1330721842794202,2.3869558822556334,94.7,-1.1,0.89,foul,5.0,0,1
2026-08-22,R,FF,4-Seam Fastball,-0.4005723542939777,2.107603534159425,96.0,-0.34,1.63,called_strike,4.0,0,0
2026-08-22,L,CH,Changeup,-0.1012671272100282,1.801630412539716,91.7,-1.23,0.43,hit_into_play,8.0,2,1
2026-08-22,L,SL,Slider,-0.0061776084528166,1.4556111221037995,89.6,0.61,0.2,called_strike,8.0,2,0
2026-08-22,L,ST,Sweeper,0.414940618438413,0.855754328040423,83.1,1.29,-0.18,ball,14.0,1,0
2026-08-22,L,FF,4-Seam Fastball,1.2288841605277905,0.9620109114939766,97.6,-0.26,1.49,ball,14.0,0,0
2026-08-22,R,SL,Slider,0.8784368980538093,1.7939956944544186,89.9,0.61,0.19,swinging_strike,14.0,0,2
2026-08-22,R,CU,Curveball,-0.5846049775722122,2.158000237314154,81.1,1.43,-0.46,called_strike,7.0,0,1
2026-08-22,R,ST,Sweeper,0.4437073446628616,1.4703941754619052,83.5,1.73,-0.08,called_strike,14.0,0,0
2026-08-22,R,SI,Sinker,0.6174975582145317,2.4721019102318023,95.2,-1.11,0.78,hit_into_play,6.0,1,2
2026-08-22,R,ST,Sweeper,0.4718586086429017,1.5309215072018758,82.5,1.73,-0.15,swinging_strike,14.0,1,1
2026-08-22,R,ST,Sweeper,1.0722543554931128,0.7421963012980859,84.4,1.32,0.45,ball,14.0,0,1
2026-08-22,R,FF,4-Seam Fastball,-0.0229505474135772,2.4586411063576663,96.3,-0.26,1.54,called_strike,5.0,0,0
2026-08-22,L,CU,Curveball,0.3260521878126009,0.5648472863313252,83.2,0.72,-0.85,swinging_strike_blocked,14.0,2,2
2026-08-22,L,FF,4-Seam Fastball,0.4505561514476296,3.4981128671635804,99.0,-0.16,1.6,foul,12.0,2,2
2026-08-22,L,FF,4-Seam Fastball,-1.8201561957932693,4.041357265473631,97.9,-0.29,1.64,ball,11.0,1,2
2026-08-22,L,CH,Changeup,-0.1024772868476446,1.8054831093981871,92.4,-1.24,0.26,foul,8.0,1,2
2026-08-22,L,CH,Changeup,-0.3173962198756195,0.6741301451817414,92.9,-1.07,0.49,swinging_strike,13.0,1,1
2026-08-22,L,CH,Changeup,-1.302708102262882,2.2904697462494408,92.8,-1.17,0.43,ball,13.0,0,1
2026-08-22,L,SL,Slider,-0.3004224166249039,1.599550385657182,89.2,0.29,0.17,called_strike,7.0,0,0
2026-08-22,R,CH,Changeup,-0.2835317480635588,0.8376753979250164,91.8,-1.1,0.64,swinging_strike,13.0,2,2
2026-08-22,R,SL,Slider,1.3535310490338055,0.3012648205396591,88.8,0.84,0.27,ball,14.0,1,2
2026-08-22,R,SL,Slider,1.4562372270386388,0.3803004143799331,89.8,0.58,0.12,ball,14.0,0,2
2026-08-22,R,ST,Sweeper,-0.3910125629798481,1.789190172896197,85.1,0.77,-0.04,called_strike,7.0,0,1
2026-08-22,R,SI,Sinker,0.617840446898825,2.343467982878213,96.3,-0.78,1.0,called_strike,6.0,0,0
2026-08-22,L,FF,4-Seam Fastball,-0.1171805658926872,2.042853489121005,98.0,-0.22,1.55,hit_into_play,5.0,2,2
2026-08-22,L,ST,Sweeper,0.0731307831348493,1.0001847747019394,83.8,1.5,-0.03,ball,14.0,1,2
2026-08-22,L,FF,4-Seam Fastball,-1.148193353492449,1.6582895073346426,98.2,-0.16,1.58,ball,13.0,0,2
2026-08-22,L,FF,4-Seam Fastball,-0.2829993325641042,3.340521807610401,97.4,0.04,1.58,swinging_strike,11.0,0,1
2026-08-22,L,FF,4-Seam Fastball,-0.2972773655410527,3.471858180074788,96.5,-0.18,1.56,swinging_strike,11.0,0,0
2026-08-28,R,SI,Sinker,-0.6493970982088122,2.455127144762889,94.9,-1.24,0.87,hit_into_play,4.0,0,0
2026-08-28,L,FF,4-Seam Fastball,0.1746399829711289,1.267371020506253,97.0,-0.13,1.35,ball,14.0,3,2
2026-08-28,L,FF,4-Seam Fastball,-0.2606210428646362,2.648389894286232,96.5,0.0,1.46,foul,2.0,3,2
2026-08-28,L,SL,Slider,0.1102615172321823,1.865096614225251,89.2,0.28,0.36,foul,8.0,3,2
2026-08-28,L,CH,Changeup,0.8539223152485347,0.2499916029188931,90.7,-0.94,0.17,ball,14.0,2,2
2026-08-28,L,FF,4-Seam Fastball,0.5625227997014948,2.984738232561812,96.9,-0.31,1.44,foul,3.0,2,2
2026-08-28,L,CH,Changeup,0.012889271039518,0.8741287931497213,91.7,-1.09,0.39,ball,14.0,1,2
2026-08-28,L,CH,Changeup,-0.2921424962549461,2.092423826262165,90.0,-1.02,0.28,foul,4.0,1,1
2026-08-28,L,ST,Sweeper,-0.2083943012768556,2.9251348115618376,82.0,1.23,0.29,called_strike,2.0,1,0
2026-08-28,L,CH,Changeup,-1.0944455800364483,2.927746493576297,90.5,-1.15,0.37,ball,11.0,0,0
2026-08-28,R,ST,Sweeper,0.5672922812529466,1.8664261583518464,84.2,1.37,0.31,hit_into_play,9.0,2,2
2026-08-28,R,FF,4-Seam Fastball,0.5496537175780276,3.185206225470154,96.4,-0.17,1.37,foul,3.0,2,2
